actor_id,actor_name,category,title_id,title,year,release_date,type,budget,budget_currency,World-wide,International,Domestic,boxoffice_currency,MCU_film,award_name,award_category,event_name,winner,nomination_year
nm0757855,Zoe Saldana,actress,tt3896198,Guardians of the Galaxy Vol. 2,2017,2017-05-05,movie,200000000,USD,863756051,473942950,389813101,USD,1,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt2361317,Live by Night,2016,2017-01-13,movie,108000000,USD,22678555,12300000,10378555,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt2660888,Star Trek Beyond,2016,2016-07-22,movie,185000000,USD,343471816,184623476,158848340,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0493076,Nina,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt2262227,The Book of Life,2014,2014-10-17,movie,50000000,USD,99783556,49632013,50151543,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt2015381,Guardians of the Galaxy,2014,2014-08-01,movie,170000000,USD,773350147,439631547,333718600,USD,1,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1969062,Infinitely Polar Bear,2014,2015-06-19,movie,6700000,USD,1824678,394023,1430655,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1206543,Out of the Furnace,2013,2013-12-06,movie,22000000,USD,15661554,4330705,11330849,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1747958,Blood Ties,2013,2014-03-15,movie,25500000,USD,2566435,2523963,42472,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1408101,Star Trek Into Darkness,2013,2013-05-16,movie,190000000,USD,467365246,238586585,228778661,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1840417,The Words,2012,2012-09-07,movie,6000000,USD,15950164,4455326,11494838,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1657507,Colombiana,2011,2011-08-26,movie,40000000,USD,71508440,34842586,36665854,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1135084,Takers,2010,2010-08-27,movie,32000000,USD,80205382,22460662,57744720,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1283887,Burning Palms,2010,2010-04-23,movie,5000000,USD,3271,3271,0,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0480255,The Losers,2010,2010-04-23,movie,25000000,USD,29397654,5806222,23591432,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt1321509,Death at a Funeral,2010,2010-04-16,movie,21000000,USD,49050886,6311539,42739347,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0499549,Avatar,2009,2009-12-18,movie,237000000,USD,2847379794,2086872169,760507625,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0796366,Star Trek,2009,2009-05-08,movie,150000000,USD,385680446,127950427,257730019,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0493451,The Skeptic,2009,2009-03-28,movie,NA,NA,205585,198914,6671,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0443274,Vantage Point,2008,2008-02-22,movie,40000000,USD,152039882,79773576,72266306,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0822791,Blackout,2007,2008-02-05,movie,NA,NA,811833,811833,0,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0801427,Six Degrees,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0465375,After Sex,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0455841,The Heart Specialist,2006,2011-01-14,movie,NA,NA,1103037,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0451166,Premium,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0434172,The Curse of Father Cardona,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0407732,Dirty Deeds,2005,2005-08-26,movie,NA,NA,146490,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0372237,Guess Who,2005,2005-03-25,movie,35000000,USD,103121466,34205578,68915888,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0315431,Constellation,2005,2007-02-02,movie,7200000,USD,306533,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0339771,Temptation,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0386504,Haven,2004,2006-09-15,movie,NA,NA,197312,54829,142483,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0362227,The Terminal,2004,2004-06-18,movie,60000000,USD,219100084,141227201,77872883,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0203259,Law & Order: Special Victims Unit,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,2003-07-09,movie,140000000,USD,654264015,348850097,305413918,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0303933,Drumline,2002,2002-12-13,movie,20000000,USD,57588485,1189301,56399184,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0275022,Crossroads,2002,2002-02-15,movie,12000000,USD,61141030,23949726,37191304,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0275688,Snipes,2001,2002-09-04,movie,NA,NA,70569,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0192071,Get Over It,2001,2001-03-09,movie,22000000,USD,19900366,8323902,11576464,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0210616,Center Stage,2000,2000-05-12,movie,29000000,USD,26385941,9185016,17200925,USD,0,NA,NA,NA,NA,NA
nm0757855,Zoe Saldana,actress,tt0098844,Law & Order,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt4651448,Green Eggs and Ham,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt10168312,What If...?,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actor in a Comedy Series,Primetime Emmy Awards,Nominated,2019
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Comedy Series,Primetime Emmy Awards,Nominated,2020
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actor in a Comedy Series,Primetime Emmy Awards,Nominated,2020
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Comedy Series,Primetime Emmy Awards,Nominated,2021
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actor in a Comedy Series,Primetime Emmy Awards,Nominated,2021
nm0000140,Michael Douglas,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,movie,356000000,USD,2797501328,1939128328,858373000,USD,1,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt7946836,Animal World,2018,2018-06-29,movie,NA,NA,74922830,74922830,0,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt5095030,Ant-Man and the Wasp,2018,2018-07-06,movie,162000000,USD,622674139,406025399,216648740,USD,1,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt1734493,Unlocked,2017,2017-09-01,movie,NA,NA,4699125,4699125,0,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0478970,Ant-Man,2015,2015-07-17,movie,130000000,USD,519311965,339109802,180202163,USD,1,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt2911668,Beyond the Reach,2014,2015-04-17,movie,NA,NA,1100432,1054537,45895,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt2465146,And So It Goes,2014,2014-07-25,movie,18000000,USD,25419147,10258346,15160801,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt1204975,Last Vegas,2013,2013-11-01,movie,28000000,USD,134409025,70494858,63914167,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt1291580,Behind The Candelabra,2013,2013-05-26,movie,23000000,USD,13352609,13352609,0,USD,0,Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie,Primetime Emmy Awards,Winner,2013
nm0000140,Michael Douglas,actor,tt1506999,Haywire,2011,2012-01-20,movie,23000000,USD,34513760,15571364,18942396,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0852863,Phineas and Ferb,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt1027718,Wall Street: Money Never Sleeps,2010,2010-09-24,movie,70000000,USD,134748021,82273405,52474616,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt1294213,Solitary Man,2009,2010-06-25,movie,15000000,USD,5682554,1322006,4360548,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt1183251,Beyond a Reasonable Doubt,2009,2009-09-11,movie,25000000,USD,4515258,4482341,32917,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0821640,Ghosts of Girlfriends Past,2009,2009-05-01,movie,37500000,USD,102366815,47116789,55250026,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0388182,King of California,2007,2007-01-24,movie,10000000,USD,1045786,777325,268461,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0463034,"You, Me and Dupree",2006,2006-07-14,movie,54000000,USD,130628903,55000793,75628110,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0443632,The Sentinel,2006,2006-04-21,movie,60000000,USD,78810595,42529898,36280697,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0361185,Freedom: A History of US,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0314786,The In-Laws,2003,2003-05-23,movie,40000000,USD,26891849,6438418,20453431,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0311110,It Runs in the Family,2003,2003-04-25,movie,NA,NA,8211508,719669,7491839,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0337550,Liberty's Kids: Est. 1776,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0157246,Will & Grace,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Guest Actor in a Comedy Series,Primetime Emmy Awards,Nominated,2002
nm0000140,Michael Douglas,actor,tt0260866,Don't Say a Word,2001,2001-09-28,movie,50000000,USD,100020092,45018450,55001642,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0203755,One Night at McCool's,2001,2001-04-27,movie,18000000,USD,13578186,7287513,6290673,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0181865,Traffic,2000,2001-01-05,movie,48000000,USD,207515725,83400000,124115725,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0185014,Wonder Boys,2000,2000-02-25,movie,55000000,USD,33426588,14033031,19393557,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0120787,A Perfect Murder,1998,1998-06-05,movie,60000000,USD,128038368,60400000,67638368,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0119174,The Game,1997,1997-09-12,movie,50000000,USD,109423648,61100000,48323648,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0116409,The Ghost and the Darkness,1996,1996-10-11,movie,55000000,USD,38619405,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0112346,The American President,1995,1995-11-17,movie,62000000,USD,107879496,47800000,60079496,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0109635,Disclosure,1994,1994-12-09,movie,55000000,USD,214015089,131000000,83015089,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0106856,Falling Down,1993,1993-02-26,movie,25000000,USD,40903593,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0103772,Basic Instinct,1992,1992-03-20,movie,49000000,USD,352927224,235200000,117727224,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0105391,Shining Through,1992,1992-01-31,movie,NA,NA,43838238,22204457,21633781,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0098621,The War of the Roses,1989,1989-12-08,movie,26000000,USD,160188546,73300000,86888546,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0096933,Black Rain,1989,1989-09-22,movie,30000000,USD,134212055,88000000,46212055,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0094291,Wall Street,1987,1987-12-11,movie,15000000,USD,43848069,NA,NA,USD,0,Oscar,Best Actor in a Leading Role,"Academy Awards, USA",Winner,1988
nm0000140,Michael Douglas,actor,tt0093010,Fatal Attraction,1987,1987-09-18,movie,14000000,USD,320145693,163500000,156645693,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0088915,A Chorus Line,1985,1985-12-20,movie,27000000,USD,14202899,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0089370,The Jewel of the Nile,1985,1985-12-11,movie,25000000,USD,96773200,20800000,75973200,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0088011,Romancing the Stone,1984,1984-03-30,movie,10000000,USD,86572238,10000000,76572238,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0086356,The Star Chamber,1983,1983-08-05,movie,NA,NA,5555305,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0080936,It's My Turn,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0079832,Running,1979,1979-11-02,movie,3600000,USD,6012556,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0078966,The China Syndrome,1979,1979-03-16,movie,6000000,USD,51718367,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0077355,Coma,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0068135,The Streets of San Francisco,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Best Supporting Actor in Drama,Primetime Emmy Awards,Nominated,1974
nm0000140,Michael Douglas,actor,tt0068135,The Streets of San Francisco,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Continuing Performance by a Supporting Actor in a Drama Series,Primetime Emmy Awards,Nominated,1975
nm0000140,Michael Douglas,actor,tt0068135,The Streets of San Francisco,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Continuing Performance by a Supporting Actor in a Drama Series,Primetime Emmy Awards,Nominated,1976
nm0000140,Michael Douglas,actor,tt0068990,Napoleon and Samantha,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0063928,Medical Center,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0067804,Summertree,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0058801,The F.B.I.,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0065371,Adam at Six A.M.,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0064399,"Hail, Hero!",NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0831400,CBS Playhouse,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000140,Michael Douglas,actor,tt0060218,Cast a Giant Shadow,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt5108870,Morbius,2022,2022-04-01,movie,NA,NA,127214789,69300000,57914789,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt6079772,The Protégé,2021,2021-08-20,movie,NA,NA,8639684,1192861,7446823,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1070874,The Trial of the Chicago 7,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt8009744,Worth,2020,2021-09-03,movie,NA,NA,106645,106645,0,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt3530232,Last Week Tonight with John Oliver,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0072562,Saturday Night Live,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt3861390,Dumbo,2019,2019-03-29,movie,170000000,USD,353284621,238518314,114766307,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt4677934,Documentary Now!,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1961175,American Assassin,2017,2017-09-15,movie,33000000,USD,67234188,30984514,36249674,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt2250912,Spider-Man: Homecoming,2017,2017-07-07,movie,175000000,USD,880166924,545965784,334201140,USD,1,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt4276820,The Founder,2016,2017-01-20,movie,25000000,USD,24121245,11335192,12786053,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1895587,Spotlight,2015,2015-11-20,movie,20000000,USD,98690254,53634478,45055776,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt9881938,Saturday Night Live: Cut for Time,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt2293640,Minions,2015,2015-07-10,movie,74000000,USD,1159444662,823398892,336045770,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,2014-11-14,movie,18000000,USD,103215094,60874496,42340598,USD,0,Oscar,Best Performance by an Actor in a Leading Role,"Academy Awards, USA",Nominated,2015
nm0000474,Michael Keaton,actor,tt2369135,Need for Speed,2014,2014-03-14,movie,66000000,USD,203277636,159700000,43577636,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1234721,RoboCop,2014,2014-02-12,movie,100000000,USD,242688965,184081958,58607007,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt2055709,Blindsided,2013,2014-01-04,movie,NA,NA,372209,372209,0,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1091821,Noah,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0496424,30 Rock,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1386588,The Other Guys,2010,2010-08-06,movie,100000000,USD,170458922,51238944,119219978,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0435761,Toy Story 3,2010,2010-06-18,movie,200000000,USD,1066970811,651965931,415004880,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt1142433,Post Grad,2009,2009-08-21,movie,15000000,USD,6414729,34710,6380019,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0967945,The Merry Gentleman,2008,2008-01-18,movie,5000000,USD,347977,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0469689,The Last Time,2006,2007-05-18,movie,4000000,USD,655968,655968,0,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0317219,Cars,2006,2006-06-09,movie,120000000,USD,461991867,217908885,244082982,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0400497,Herbie Fully Loaded,2005,2005-06-22,movie,50000000,USD,144146816,78123000,66023816,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0425055,Game 6,2005,2005-01,movie,1000000,USD,129664,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0375210,White Noise,2005,2005-01-07,movie,10000000,USD,91196419,34809660,56386759,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0361620,First Daughter,2004,2004-09-24,movie,30000000,USD,10592180,1536259,9055921,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0372062,Gary the Rat,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0118375,King of the Hill,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0271136,Quicksand,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0106004,Frasier,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0096697,The Simpsons,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0193854,A Shot at Glory,2000,2001-06-08,movie,9000000,USD,133122,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0141109,Jack Frost,1998,1998-12-11,movie,85000000,USD,34562556,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0120780,Out of Sight,1998,1998-06-26,movie,48000000,USD,77745966,40183398,37562568,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0118966,Desperate Measures,1998,1998-01-30,movie,50000000,USD,13806137,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0119396,Jackie Brown,1997,1997-12-25,movie,12000000,USD,39673807,645,39673162,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0119381,Inventing the Abbotts,1997,1997-04-04,movie,NA,NA,5936344,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0117108,Multiplicity,1996,1996-07-17,movie,45000000,USD,21075014,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0111256,Speechless,1994,1994-12-16,movie,NA,NA,20667959,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0110771,The Paper,1994,1994-03-25,movie,6000000,USD,48424341,9600000,38824341,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0107630,My Life,1993,1993-11-12,movie,15000000,USD,27804899,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0107616,Much Ado About Nothing,1993,1993-07-02,movie,11000000,USD,22549338,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0104652,Porco Rosso,1992,1994-12-16,movie,NA,NA,1354960,911901,443059,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0103776,Batman Returns,1992,1992-06-19,movie,80000000,USD,266915287,103990656,162924631,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0102593,One Good Cop,1991,1991-05-03,movie,4000000,USD,11276846,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0100318,Pacific Heights,1990,1990-09-28,movie,18000000,USD,44926706,15544750,29381956,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0096895,Batman,1989,1989-06-23,movie,35000000,USD,411569241,160160000,251409241,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0097235,The Dream Team,1989,1989-04-07,movie,15000000,USD,28890240,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0094884,Clean and Sober,1988,1988-08-10,movie,NA,NA,8674093,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0094721,Beetlejuice,1988,1988-03-30,movie,15000000,USD,74714298,49666,74664632,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0096094,She's Having a Baby,1988,1988-02-05,movie,20000000,USD,16031707,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0094021,The Squeeze,1987,1987-07-10,movie,19000000,USD,2228951,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0092104,Touch and Go,1986,1986-08-22,movie,10000000,USD,1254040,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0091159,Gung Ho,1986,1986-03-14,movie,18000000,USD,36611610,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0087507,Johnny Dangerously,1984,1984-12-21,movie,9000000,USD,17124395,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0085970,Mr. Mom,1983,1983-08-19,movie,NA,NA,64783827,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0084412,Night Shift,1982,1982-07-30,movie,8100000,USD,21095638,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000474,Michael Keaton,actor,tt0083472,Report to Murphy,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
