actor_id,actor_name,category,title_id,title,year,release_date,type,budget_currency,budget,budget_USD,boxoffice_currency,World_Wide,International,Domestic,MCU_film,award_name,award_category,event_name,winner,nomination_year,MCU_tv,MCU,budget_scaled,boxoffice_scaled,decade,award_mcu,averageRating,numVotes,Gender,first_MCU,BeforeMCU
nm0534635,Richard Madden,actor,tt9032400,Eternals,2021,2021-11-05,Movie,USD,200000000,200000000,USD,402064899,237194665,164870234,1,NA,NA,NA,NA,NA,0,MCU,5.808876745946001,5.808876745946001,20's,MCU,6.4,296131,Male,2021-11-05,After
nm0534635,Richard Madden,actor,tt8579674,1917,2020,2020-01-10,Movie,USD,95000000,95000000,USD,384919389,225691745,159227644,0,NA,NA,NA,NA,NA,0,Non-MCU,4.334082248025039,4.334082248025039,20's,Non-MCU,8.2,547398,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt2066051,Rocketman,2019,2019-05-31,Movie,USD,40000000,40000000,USD,195320400,98952240,96368160,0,NA,NA,NA,NA,NA,0,Non-MCU,3.561570844352155,3.561570844352155,10's,Non-MCU,7.3,168754,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt3685236,Ibiza,2018,2018-05-25,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.2,17316,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt5711280,Electric Dreams,2018,2018-01-12,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.2,16145,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt5057130,Medici,2016,2016-12-09,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.9,18532,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt5943392,Branagh Theatre Live: Romeo and Juliet,2016,2016-11-18,Movie,NA,NA,NA,USD,1191021,1191021,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,8.2,378,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt2368619,The Take,2016,2016-11-18,Movie,USD,20000000,20000000,USD,14857808,14807539,50269,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,10's,Non-MCU,6.3,43043,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt1661199,Cinderella,2015,2015-03-13,Movie,USD,95000000,95000000,USD,542358331,341206978,201151353,0,NA,NA,NA,NA,NA,0,Non-MCU,4.334082248025039,4.334082248025039,10's,Non-MCU,6.9,174115,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt2191082,A Promise,2014,2014-04-18,Movie,NA,NA,NA,USD,491204,491204,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.7,4169,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt0944947,Game of Thrones,2011,2011-04-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,9.2,1980161,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt1942147,Sirens,2011,2011-06-27,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,8,2235,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt1319704,Chatroom,2010,2010-08-11,Movie,NA,NA,NA,USD,683912,683912,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.4,9170,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt1250890,Hope Springs,2009,2009-06-07,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.9,315,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt0088621,Taggart,1983,1983-09-06,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,80's,Non-MCU,7.3,1682,Male,2021-11-05,Before
nm0534635,Richard Madden,actor,tt0213331,Barmy Aunt Boomerang,1999,1999-09-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,90's,Non-MCU,5.4,26,Male,2021-11-05,Before
nm3918035,Zendaya,actress,tt8772296,Euphoria,2019,2019-06-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actress in a Drama Series,Primetime Emmy Awards,Winner,2020,0,Non-MCU,3,3,10's,Academy Award Winner,8.4,154845,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt10872600,Spider-Man: No Way Home,2021,2021-12-17,Movie,USD,200000000,200000000,USD,1891869434,1088000000,803869434,1,NA,NA,NA,NA,NA,0,MCU,5.808876745946001,5.808876745946001,20's,MCU,8.4,610753,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt1160419,Dune,2021,2021-10-22,Movie,USD,165000000,165000000,USD,400671789,292343959,108327830,0,NA,NA,NA,NA,NA,0,Non-MCU,5.317278579972347,5.317278579972347,20's,Non-MCU,8.1,556799,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt3554046,Space Jam: A New Legacy,2021,2021-07-15,Movie,USD,150000000,150000000,USD,162892228,92300000,70592228,0,NA,NA,NA,NA,NA,0,Non-MCU,5.106593651697924,5.106593651697924,20's,Non-MCU,4.4,67879,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt12676326,Malcolm & Marie,2021,2021-02-05,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,6.6,35842,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt6320628,Spider-Man: Far from Home,2019,2019-07-02,Movie,USD,160000000,160000000,USD,1131927996,741395911,390532085,1,NA,NA,NA,NA,NA,0,MCU,5.24705027054754,5.24705027054754,10's,MCU,7.4,459402,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt4635282,The OA,2016,2016-12-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.8,101785,Female,2017-07-07,Before
nm3918035,Zendaya,actress,tt3598030,K.C. Undercover,2015,2015-01-18,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.2,4705,Female,2017-07-07,Before
nm3918035,Zendaya,actress,tt6182908,Smallfoot,2018,2018-09-28,Movie,USD,80000000,80000000,USD,214115531,130800000,83315531,0,NA,NA,NA,NA,NA,0,Non-MCU,4.123397319750616,4.123397319750616,10's,Non-MCU,6.6,38722,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt4940416,Duck Duck Goose,2018,2018-07-20,Movie,NA,NA,NA,USD,19777960,19777960,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.7,3686,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt1485796,The Greatest Showman,2017,2017-12-20,Movie,USD,84000000,84000000,USD,436949634,262609460,174340174,0,NA,NA,NA,NA,NA,0,Non-MCU,4.179579967290462,4.179579967290462,10's,Non-MCU,7.5,271369,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt2250912,Spider-Man: Homecoming,2017,2017-07-07,Movie,USD,175000000,175000000,USD,880166924,545965784,334201140,1,NA,NA,NA,NA,NA,0,MCU,5.457735198821963,5.457735198821963,10's,MCU,7.4,625612,Female,2017-07-07,After
nm3918035,Zendaya,actress,tt6717892,Love Advent,2011,2011-12-01,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,4,161,Female,2017-07-07,Before
nm3918035,Zendaya,actress,tt3487356,Black-ish,2014,2014-09-24,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.2,22758,Female,2017-07-07,Before
nm3918035,Zendaya,actress,tt1661326,Shake It Up,2010,2010-11-07,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,4.8,12986,Female,2017-07-07,Before
nm3918035,Zendaya,actress,tt1772752,A.N.T. Farm,2011,2011-05-06,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5,7035,Female,2017-07-07,Before
nm3918035,Zendaya,actress,tt1415889,Good Luck Charlie,2010,2010-04-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.1,21353,Female,2017-07-07,Before
nm1659221,Sebastian Stan,actor,tt13659418,Pam & Tommy,2022,2022-02-02,Limited Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,7.3,26217,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt13403046,Fresh,2022,2022-03-04,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,6.7,34529,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt8356942,The 355,2022,2022-01-07,Movie,NA,NA,NA,USD,27665746,13095291,14570455,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,5.3,21690,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt10168312,What If...?,2021,2021-08-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,MCU,3,3,20's,MCU,7.5,95377,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt9208876,The Falcon and the Winter Soldier,2021,2021-03-19,Limited Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,MCU,3,3,20's,MCU,7.2,196428,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt8884906,Monday,2021,2021-04-16,Movie,NA,NA,NA,USD,30932,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,5.9,3915,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt7395114,The Devil All the Time,2020,2020-09-10,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,7.1,127051,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt0783640,The Last Full Measure,2020,2020-01-24,Movie,USD,20000000,20000000,USD,3364426,415214,2949212,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,20's,Non-MCU,6.8,11327,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt9147456,"Endings, Beginnings",2020,2020-05-01,Movie,NA,NA,NA,USD,239231,239231,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,5.6,5813,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,8,8,10's,MCU,8.4,1045012,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt5952138,We Have Always Lived in the Castle,2019,2019-05-17,Movie,NA,NA,NA,USD,62567,62567,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.6,7201,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt7428030,Joseph Pulitzer: Voice of the People,2018,2018-09-01,Movie,NA,NA,NA,USD,16970,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.6,65,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt7137380,Destroyer,2018,2018-08-31,Movie,USD,9000000,9000000,USD,5580940,4047616,1533324,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1261553259183477,3.1261553259183477,10's,Non-MCU,6.2,29008,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,7.508401834026347,7.508401834026347,10's,MCU,8.4,1008408,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt1825683,Black Panther,2018,2018-02-16,Movie,USD,200000000,200000000,USD,1347597973,647171407,700426566,1,NA,NA,NA,NA,NA,0,MCU,5.808876745946001,5.808876745946001,10's,MCU,7.3,718733,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt5657712,I'm Not Here,2019,2019-03-08,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.5,1529,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt5580036,"I, Tonya",2018,2018-01-19,Movie,USD,11000000,11000000,USD,53939297,23924758,30014539,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1542466496882704,3.1542466496882704,10's,Non-MCU,7.5,208459,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt5439796,Logan Lucky,2017,2017-08-18,Movie,USD,29000000,29000000,USD,48453605,20672628,27780977,0,NA,NA,NA,NA,NA,0,Non-MCU,3.407068563617578,3.407068563617578,10's,Non-MCU,7,146532,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt4938700,I'm Dying Up Here,2017,2017-06-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.4,3579,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt3498820,Captain America: Civil War,2016,2016-05-06,Movie,USD,250000000,250000000,USD,1153337496,745253147,408084349,1,NA,NA,NA,NA,NA,0,MCU,6.511159840194077,6.511159840194077,10's,MCU,7.8,751061,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt3659388,The Martian,2015,2015-10-02,Movie,USD,108000000,108000000,USD,630620818,402187155,228433663,0,NA,NA,NA,NA,NA,0,Non-MCU,4.51667585252954,4.51667585252954,10's,Non-MCU,8,826614,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt3623726,Ricki and the Flash,2015,2015-08-07,Movie,USD,18000000,18000000,USD,41325328,14503184,26822144,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2525662828830013,3.2525662828830013,10's,Non-MCU,5.9,23416,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt0478970,Ant-Man,2015,2015-07-17,Movie,USD,130000000,130000000,USD,519311965,339109802,180202163,1,NA,NA,NA,NA,NA,0,MCU,4.825680413998693,4.825680413998693,10's,MCU,7.3,639701,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt3859304,The Bronze,2016,2016-03-18,Movie,USD,3500000,3500000,USD,615816,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0489041855510592,3.0489041855510592,10's,Non-MCU,6.1,12469,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt1843866,Captain America: The Winter Soldier,2014,2014-04-04,Movie,USD,170000000,170000000,USD,714421503,454654931,259766572,1,NA,NA,NA,NA,NA,0,MCU,5.387506889397155,5.387506889397155,10's,MCU,7.8,813985,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt1843230,Once Upon a Time,2011,2011-10-23,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.7,220163,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt1866570,Labyrinth,2014,2014-05-22,Limited Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.8,3299,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt1433822,The Apparition,2012,2012-08-24,Movie,USD,17000000,17000000,USD,11350665,6413846,4936819,0,NA,NA,NA,NA,NA,0,Non-MCU,3.23852062099804,3.23852062099804,10's,Non-MCU,4.1,19861,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt2239947,Political Animals,2012,2012-07-15,Limited Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.6,6315,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt1838544,Gone,2012,2012-02-24,Movie,NA,NA,NA,USD,19767535,8085330,11682205,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.9,44068,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt0458339,Captain America: The First Avenger,2011,2011-07-22,Movie,USD,140000000,140000000,USD,370569774,193915269,176654505,1,NA,NA,NA,NA,NA,0,MCU,4.966137032848309,4.966137032848309,10's,MCU,6.9,817144,Male,2011-07-22,After
nm1659221,Sebastian Stan,actor,tt0947798,Black Swan,2010,2010-12-17,Movie,USD,13000000,13000000,USD,329398046,222443368,106954678,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1823379734581936,3.1823379734581936,10's,Non-MCU,8,745126,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt0397442,Gossip Girl,2007,2007-09-19,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,7.4,169471,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt1231587,Hot Tub Time Machine,2010,2010-03-26,Movie,USD,36000000,36000000,USD,64780213,14492657,50287556,0,NA,NA,NA,NA,NA,0,Non-MCU,3.505388196812309,3.505388196812309,10's,Non-MCU,6.4,172290,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt1137462,Kings,2009,2009-03-15,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,8.1,8470,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt1186370,Spread,2009,2009-01-17,Movie,NA,NA,NA,USD,12035862,11785244,250618,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.8,39914,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt1084950,Rachel Getting Married,2008,2008-09-15,Movie,NA,NA,NA,USD,16937968,4141127,12796841,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.7,49037,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt0783515,The Education of Charlie Banks,2007,2007-04-27,Movie,USD,5000000,5000000,USD,15078,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0699726783785013,3.0699726783785013,00's,Non-MCU,6.5,5109,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt0475944,The Covenant,2006,2006-09-08,Movie,USD,20000000,20000000,USD,37598767,14218272,23380495,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,00's,Non-MCU,5.1,49152,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt0466665,The Architect,2006,2006-04-26,Movie,NA,NA,NA,USD,13737,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.4,1311,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt0415234,Red Doors,2006,2006-09-08,Movie,NA,NA,NA,USD,97848,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.5,1096,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt0375145,Tony & Tina's Wedding,2004,2004-05-03,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,3.6,331,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt0098844,Law & Order,1990,1990-09-13,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,90's,Non-MCU,7.8,37163,Male,2011-07-22,Before
nm1659221,Sebastian Stan,actor,tt0109020,71 Fragments of a Chronology of Chance,1995,1995-10-26,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,90's,Non-MCU,7.2,7771,Male,2011-07-22,Before
nm0647634,Elizabeth Olsen,actress,tt9140560,WandaVision,2021,2021-01-15,Limited Series,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actress in a Limited or Anthology Series or Movie,Primetime Emmy Awards,Nominated,2021,1,MCU,3,3,20's,Academy Award Nominee,8,280315,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt8000638,Sorry for Your Loss,2018,2018-09-18,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.3,2437,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,8,8,10's,MCU,8.4,1045012,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,7.508401834026347,7.508401834026347,10's,MCU,8.4,1008408,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt5905038,HarmonQuest,2016,2016-07-14,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,8.3,2203,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt1880399,Kodachrome,2018,2018-04-20,Movie,NA,NA,NA,USD,70149,70149,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.8,16471,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt5362988,Wind River,2017,2017-08-18,Movie,USD,11000000,11000000,USD,44202682,10401823,33800859,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1542466496882704,3.1542466496882704,10's,Non-MCU,7.7,242609,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt5962210,Ingrid Goes West,2017,2017-08-25,Movie,NA,NA,NA,USD,3146831,122523,3024308,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.6,41060,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt2712612,Drunk History,2013,2013-07-09,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.8,10906,Female,2014-04-04,Before
nm0647634,Elizabeth Olsen,actress,tt3498820,Captain America: Civil War,2016,2016-05-06,Movie,USD,250000000,250000000,USD,1153337496,745253147,408084349,1,NA,NA,NA,NA,NA,0,MCU,6.511159840194077,6.511159840194077,10's,MCU,7.8,751061,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt1490785,I Saw the Light,2016,2016-04-01,Movie,USD,13000000,13000000,USD,1767963,121175,1646788,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1823379734581936,3.1823379734581936,10's,Non-MCU,5.7,7249,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt2395427,Avengers: Age of Ultron,2015,2015-05-01,Movie,USD,250000000,250000000,USD,1402809540,943803672,459005868,1,NA,NA,NA,NA,NA,0,MCU,6.511159840194077,6.511159840194077,10's,MCU,7.3,830132,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt0831387,Godzilla,2014,2014-05-16,Movie,USD,160000000,160000000,USD,524976069,324300000,200676069,0,NA,NA,NA,NA,NA,0,Non-MCU,5.24705027054754,5.24705027054754,10's,Non-MCU,6.4,406899,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt1843866,Captain America: The Winter Soldier,2014,2014-04-04,Movie,USD,170000000,170000000,USD,714421503,454654931,259766572,1,NA,NA,NA,NA,NA,0,MCU,5.387506889397155,5.387506889397155,10's,MCU,7.8,813985,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt1321511,Oldboy,2013,2013-11-27,Movie,USD,30000000,30000000,USD,5186767,2993109,2193658,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4211142255025395,3.4211142255025395,10's,Non-MCU,5.7,75004,Female,2014-04-04,Before
nm0647634,Elizabeth Olsen,actress,tt0409379,In Secret,2014,2014-01-08,Movie,NA,NA,NA,USD,652228,208049,444179,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.1,8586,Female,2014-04-04,Before
nm0647634,Elizabeth Olsen,actress,tt1931602,Very Good Girls,2014,2014-06-24,Movie,NA,NA,NA,USD,10963,4023,6940,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.9,15288,Female,2014-04-04,After
nm0647634,Elizabeth Olsen,actress,tt1311071,Kill Your Darlings,2013,2013-01-18,Movie,NA,NA,NA,USD,1877924,847860,1030064,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.4,37861,Female,2014-04-04,Before
nm0647634,Elizabeth Olsen,actress,tt1872818,Liberal Arts,2012,2012-01-22,Movie,USD,2000000,2000000,USD,1150681,823336,327345,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0278356927236167,3.0278356927236167,10's,Non-MCU,6.7,37768,Female,2014-04-04,Before
nm0647634,Elizabeth Olsen,actress,tt1748179,Red Lights,2012,2012-01-20,Movie,EUR,14000000,15120000.000000002,USD,14107313,14054689,52624,0,NA,NA,NA,NA,NA,0,Non-MCU,3.212114776654312,3.212114776654312,10's,Non-MCU,6.2,61171,Female,2014-04-04,Before
nm0647634,Elizabeth Olsen,actress,tt1649780,"Peace, Love & Misunderstanding",2011,2011-09-22,Movie,USD,10000000,10000000,USD,1105020,514320,590700,0,NA,NA,NA,NA,NA,0,Non-MCU,3.140200987803309,3.140200987803309,10's,Non-MCU,5.8,8365,Female,2014-04-04,Before
nm0647634,Elizabeth Olsen,actress,tt1767382,Silent House,2012,2012-03-09,Movie,USD,2000000,2000000,USD,16527747,3772964,12754783,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0278356927236167,3.0278356927236167,10's,Non-MCU,5.2,22750,Female,2014-04-04,Before
nm0647634,Elizabeth Olsen,actress,tt1441326,Martha Marcy May Marlene,2011,2011-01-21,Movie,NA,NA,NA,USD,4778439,1787814,2990625,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.8,52184,Female,2014-04-04,Before
nm1107001,Anthony Mackie,actor,tt13356646,Solos,2021,2021-05-21,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,5.9,4406,Male,2014-04-04,After
nm1107001,Anthony Mackie,actor,tt6111574,The Woman in the Window,2021,2021-05-14,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,5.7,71859,Male,2014-04-04,After
nm1107001,Anthony Mackie,actor,tt9208876,The Falcon and the Winter Soldier,2021,2021-03-19,Limited Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,MCU,3,3,20's,MCU,7.2,196428,Male,2014-04-04,After
