actor_id,actor_name,film_list,type,category,title_ids
nm0000164,Anthony Hopkins,The Efficiency Expert,movie,actor,tt0102969
nm0000164,Anthony Hopkins,The Silence of the Lambs,movie,actor,tt0102926
nm0000164,Anthony Hopkins,Dylan Thomas: Return Journey,movie,actor,tt0099476
nm0000164,Anthony Hopkins,Desperate Hours,movie,actor,tt0099409
nm0000164,Anthony Hopkins,A Chorus of Disapproval,movie,actor,tt0094871
nm0000164,Anthony Hopkins,The Play on One,tvSeries,actor,tt1601983
nm0000164,Anthony Hopkins,The Dawning,movie,actor,tt0094955
nm0000164,Anthony Hopkins,84 Charing Cross Road,movie,actor,tt0090570
nm0000164,Anthony Hopkins,The Good Father,movie,actor,tt0093103
nm0000164,Anthony Hopkins,The Bounty,movie,actor,tt0086993
nm0000164,Anthony Hopkins,Strangers and Brothers,tvSeries,actor,tt0088186
nm0000164,Anthony Hopkins,BBC Play of the Month,tvSeries,actor,tt0165593
nm0000164,Anthony Hopkins,A Change of Seasons,movie,actor,tt0080515
nm0000164,Anthony Hopkins,The Elephant Man,movie,actor,tt0080678
nm0000164,Anthony Hopkins,Magic,movie,actor,tt0077889
nm0000164,Anthony Hopkins,International Velvet,movie,actor,tt0077743
nm0000164,Anthony Hopkins,A Bridge Too Far,movie,actor,tt0075784
nm0000164,Anthony Hopkins,Audrey Rose,movie,actor,tt0075704
nm0000164,Anthony Hopkins,Omnibus,tvSeries,actor,tt0200358
nm0000164,Anthony Hopkins,Juggernaut,movie,actor,tt0071706
nm0000164,Anthony Hopkins,ITV Sunday Night Drama,tvSeries,actor,tt1245421
nm0000164,Anthony Hopkins,The Girl from Petrovka,movie,actor,tt0071554
nm0000164,Anthony Hopkins,Play for Today,tvSeries,actor,tt0165592
nm0000164,Anthony Hopkins,Childhood,tvSeries,actor,tt1454044
nm0000164,Anthony Hopkins,Black and Blue,tvSeries,actor,tt0407366
nm0000164,Anthony Hopkins,A Doll's House,movie,actor,tt0069987
nm0000164,Anthony Hopkins,War & Peace,tvSeries,actor,tt0069654
nm0000164,Anthony Hopkins,Young Winston,movie,actor,tt0069528
nm0000164,Anthony Hopkins,The Man Outside,tvSeries,actor,tt0374019
nm0000164,Anthony Hopkins,The Ten Commandments,tvSeries,actor,tt0927036
nm0000164,Anthony Hopkins,When Eight Bells Toll,movie,actor,tt0067976
nm0000164,Anthony Hopkins,Biography,tvSeries,actor,tt1342999
nm0000164,Anthony Hopkins,The Looking Glass War,movie,actor,tt0066001
nm0000164,Anthony Hopkins,Hamlet,movie,actor,tt0064400
nm0000164,Anthony Hopkins,ITV Saturday Night Theatre,tvSeries,actor,tt0297621
nm0000164,Anthony Hopkins,Department S,tvSeries,actor,tt0063893
nm0000164,Anthony Hopkins,The Company of Five,tvSeries,actor,tt0297530
nm0000164,Anthony Hopkins,The Lion in Winter,movie,actor,tt0063227
nm0000164,Anthony Hopkins,The White Bus,movie,actor,tt0061181
nm0000164,Anthony Hopkins,The Man in Room 17,tvSeries,actor,tt0181240
nm0000164,Anthony Hopkins,A Matter of Degree,tvSeries,actor,tt0499612
nm0000204,Natalie Portman,Bluey,tvSeries,actress,tt7678620
nm0000204,Natalie Portman,What If...?,tvSeries,actress,tt10168312
nm0000204,Natalie Portman,Lucy in the Sky,movie,actress,tt4682804
nm0000204,Natalie Portman,The Death & Life of John F. Donovan,movie,actress,tt4042818
nm0000204,Natalie Portman,Vox Lux,movie,actress,tt5960374
nm0000204,Natalie Portman,Annihilation,movie,actress,tt2798920
nm0000204,Natalie Portman,Saturday Night Live: Cut for Time,tvSeries,actress,tt9881938
nm0000204,Natalie Portman,Angie Tribeca,tvSeries,actress,tt3597790
nm0000204,Natalie Portman,Song to Song,movie,actress,tt2062700
nm0000204,Natalie Portman,Planetarium,movie,actress,tt4680196
nm0000204,Natalie Portman,Jackie,movie,actress,tt1619029
nm0000204,Natalie Portman,Jane Got a Gun,movie,actress,tt2140037
nm0000204,Natalie Portman,A Tale of Love and Darkness,movie,actress,tt1135989
nm0000204,Natalie Portman,The Heyday of the Insensitive Bastards,movie,actress,tt4076926
nm0000204,Natalie Portman,Knight of Cups,movie,actress,tt2101383
nm0000204,Natalie Portman,Thor: The Dark World,movie,actress,tt1981115
nm0000204,Natalie Portman,The Simpsons,tvSeries,actress,tt0096697
nm0000204,Natalie Portman,Thor,movie,actress,tt0800369
nm0000204,Natalie Portman,Your Highness,movie,actress,tt1240982
nm0000204,Natalie Portman,No Strings Attached,movie,actress,tt1411238
nm0000204,Natalie Portman,I'm Still Here,movie,actress,tt1356864
nm0000204,Natalie Portman,Black Swan,movie,actress,tt0947798
nm0000204,Natalie Portman,Hesher,movie,actress,tt1403177
nm0000204,Natalie Portman,Brothers,movie,actress,tt0765010
nm0000204,Natalie Portman,The Other Woman,movie,actress,tt1032825
nm0000204,Natalie Portman,"New York, I Love You",movie,actress,tt0808399
nm0000204,Natalie Portman,The Other Boleyn Girl,movie,actress,tt0467200
nm0000204,Natalie Portman,Mr. Magorium's Wonder Emporium,movie,actress,tt0457419
nm0000204,Natalie Portman,The Darjeeling Limited,movie,actress,tt0838221
nm0000204,Natalie Portman,My Blueberry Nights,movie,actress,tt0765120
nm0000204,Natalie Portman,Goya's Ghosts,movie,actress,tt0455957
nm0000204,Natalie Portman,"Paris, je t'aime",movie,actress,tt0401711
nm0000204,Natalie Portman,V for Vendetta,movie,actress,tt0434409
nm0000204,Natalie Portman,Free Zone,movie,actress,tt0441761
nm0000204,Natalie Portman,Star Wars: Episode III - Revenge of the Sith,movie,actress,tt0121766
nm0000204,Natalie Portman,Domino One,movie,actress,tt0446683
nm0000204,Natalie Portman,Sesame Street,tvSeries,actress,tt0063951
nm0000204,Natalie Portman,Closer,movie,actress,tt0376541
nm0000204,Natalie Portman,Garden State,movie,actress,tt0333766
nm0000204,Natalie Portman,Cold Mountain,movie,actress,tt0159365
nm0000204,Natalie Portman,Star Wars: Episode II - Attack of the Clones,movie,actress,tt0121765
nm0000204,Natalie Portman,Zoolander,movie,actress,tt0196229
nm0000204,Natalie Portman,Where the Heart Is,movie,actress,tt0198021
nm0000204,Natalie Portman,Anywhere But Here,movie,actress,tt0149691
nm0000204,Natalie Portman,Star Wars: Episode I - The Phantom Menace,movie,actress,tt0120915
nm0000204,Natalie Portman,Mars Attacks!,movie,actress,tt0116996
nm0000204,Natalie Portman,Everyone Says I Love You,movie,actress,tt0116242
nm0000204,Natalie Portman,Beautiful Girls,movie,actress,tt0115639
nm0000204,Natalie Portman,Heat,movie,actress,tt0113277
nm0000204,Natalie Portman,Léon: The Professional,movie,actress,tt0110413
nm0915989,Hugo Weaving,Expired,movie,actor,tt10295314
nm0915989,Hugo Weaving,Mr. Corman,tvSeries,actor,tt10971064
nm0915989,Hugo Weaving,Lone Wolf,movie,actor,tt10644372
nm0915989,Hugo Weaving,Measure for Measure,movie,actor,tt8846706
nm0915989,Hugo Weaving,Hearts and Bones,movie,actor,tt8689644
nm0915989,Hugo Weaving,Mortal Engines,movie,actor,tt1571234
nm0915989,Hugo Weaving,Black '47,movie,actor,tt3208026
nm0915989,Hugo Weaving,Jasper Jones,movie,actor,tt5091014
nm0915989,Hugo Weaving,Hacksaw Ridge,movie,actor,tt2119532
nm0915989,Hugo Weaving,The Dressmaker,movie,actor,tt2910904
nm0915989,Hugo Weaving,Strangerland,movie,actor,tt2325977
nm0915989,Hugo Weaving,The Hobbit: The Battle of the Five Armies,movie,actor,tt2310332
nm0915989,Hugo Weaving,Healing,movie,actor,tt2310792
nm0915989,Hugo Weaving,The Mule,movie,actor,tt2130270
nm0915989,Hugo Weaving,The Turning,movie,actor,tt2322641
nm0915989,Hugo Weaving,Mystery Road,movie,actor,tt2236054
nm0915989,Hugo Weaving,The Hobbit: An Unexpected Journey,movie,actor,tt0903624
nm0915989,Hugo Weaving,Cloud Atlas,movie,actor,tt1371111
nm0915989,Hugo Weaving,Happy Feet Two,movie,actor,tt1402488
nm0915989,Hugo Weaving,Captain America: The First Avenger,movie,actor,tt0458339
nm0915989,Hugo Weaving,Transformers: Dark of the Moon,movie,actor,tt1399103
nm0915989,Hugo Weaving,The Key Man,movie,actor,tt0899154
nm0915989,Hugo Weaving,Rake,tvSeries,actor,tt1587000
nm0915989,Hugo Weaving,Oranges and Sunshine,movie,actor,tt1438216
nm0915989,Hugo Weaving,Legend of the Guardians: The Owls of Ga'Hoole,movie,actor,tt1219342
nm0915989,Hugo Weaving,The Wolfman,movie,actor,tt0780653
nm0915989,Hugo Weaving,Transformers: Revenge of the Fallen,movie,actor,tt1055369
nm0915989,Hugo Weaving,Last Ride,movie,actor,tt1235142
nm0915989,Hugo Weaving,The Tender Hook,movie,actor,tt0452692
nm0915989,Hugo Weaving,Transformers,movie,actor,tt0418279
nm0915989,Hugo Weaving,Happy Feet,movie,actor,tt0366548
nm0915989,Hugo Weaving,V for Vendetta,movie,actor,tt0434409
nm0915989,Hugo Weaving,Little Fish,movie,actor,tt0382810
nm0915989,Hugo Weaving,Peaches,movie,actor,tt0347755
nm0915989,Hugo Weaving,The Lord of the Rings: The Return of the King,movie,actor,tt0167260
nm0915989,Hugo Weaving,The Matrix Revolutions,movie,actor,tt0242653
nm0915989,Hugo Weaving,The Matrix Reloaded,movie,actor,tt0234215
nm0915989,Hugo Weaving,Horseplay,movie,actor,tt0291993
nm0915989,Hugo Weaving,The Lord of the Rings: The Two Towers,movie,actor,tt0167261
nm0915989,Hugo Weaving,The Lord of the Rings: The Fellowship of the Ring,movie,actor,tt0120737
nm0915989,Hugo Weaving,Russian Doll,movie,actor,tt0215139
nm0915989,Hugo Weaving,The Old Man Who Read Love Stories,movie,actor,tt0223832
nm0915989,Hugo Weaving,The Magic Pudding,movie,actor,tt0163080
nm0915989,Hugo Weaving,Strange Planet,movie,actor,tt0209368
nm0915989,Hugo Weaving,The Matrix,movie,actor,tt0133093
nm0915989,Hugo Weaving,Babe: Pig in the City,movie,actor,tt0120595
nm0915989,Hugo Weaving,Bedrooms and Hallways,movie,actor,tt0126810
nm0915989,Hugo Weaving,The Interview,movie,actor,tt0120714
nm0915989,Hugo Weaving,Halifax f.p.,tvSeries,actor,tt2329424
nm0915989,Hugo Weaving,True Love and Chaos,movie,actor,tt0117975
nm0915989,Hugo Weaving,Naked: Stories of Men,tvSeries,actor,tt0428139
nm0915989,Hugo Weaving,Babe,movie,actor,tt0112431
nm0915989,Hugo Weaving,Exile,movie,actor,tt0109757
nm0915989,Hugo Weaving,"The Adventures of Priscilla, Queen of the Desert",movie,actor,tt0109045
nm0915989,Hugo Weaving,The Custodian,movie,actor,tt0106638
nm0915989,Hugo Weaving,Frauds,movie,actor,tt0106963
nm0915989,Hugo Weaving,Reckless Kelly,movie,actor,tt0107930
nm0915989,Hugo Weaving,Proof,movie,actor,tt0102721
nm0915989,Hugo Weaving,...Almost,movie,actor,tt0098959
nm0915989,Hugo Weaving,The Right Hand Man,movie,actor,tt0093861
nm0915989,Hugo Weaving,For Love Alone,movie,actor,tt0091067
nm0915989,Hugo Weaving,Sky Pirates,movie,actor,tt0091964
nm0915989,Hugo Weaving,The City's Edge,movie,actor,tt0085344
nm0915989,Hugo Weaving,...Maybe This Time,movie,actor,tt0080311
nm0000168,Samuel L. Jackson,The Last Days of Ptolemy Grey,tvSeries,actor,tt13820498
nm0000168,Samuel L. Jackson,What If...?,tvSeries,actor,tt10168312
nm0000168,Samuel L. Jackson,The Protégé,movie,actor,tt6079772
nm0000168,Samuel L. Jackson,Hitman's Wife's Bodyguard,movie,actor,tt8385148
nm0000168,Samuel L. Jackson,Spiral,movie,actor,tt10342730
nm0000168,Samuel L. Jackson,Staged,tvSeries,actor,tt12369754
nm0000168,Samuel L. Jackson,The Banker,movie,actor,tt6285944
nm0000168,Samuel L. Jackson,Star Wars: Episode IX - The Rise of Skywalker,movie,actor,tt2527338
nm0000168,Samuel L. Jackson,The Last Full Measure,movie,actor,tt0783640
nm0000168,Samuel L. Jackson,Spider-Man: Far from Home,movie,actor,tt6320628
nm0000168,Samuel L. Jackson,The Late Show with Stephen Colbert,tvSeries,actor,tt3697842
nm0000168,Samuel L. Jackson,Shaft,movie,actor,tt4463894
nm0000168,Samuel L. Jackson,Avengers: Endgame,movie,actor,tt4154796
nm0000168,Samuel L. Jackson,Captain Marvel,movie,actor,tt4154664
nm0000168,Samuel L. Jackson,Glass,movie,actor,tt6823368
nm0000168,Samuel L. Jackson,Life Itself,movie,actor,tt5989218
nm0000168,Samuel L. Jackson,Incredibles 2,movie,actor,tt3606756
nm0000168,Samuel L. Jackson,Avengers: Infinity War,movie,actor,tt4154756
nm0000168,Samuel L. Jackson,Unicorn Store,movie,actor,tt2338454
nm0000168,Samuel L. Jackson,The Hitman's Bodyguard,movie,actor,tt1959563
nm0000168,Samuel L. Jackson,xXx: Return of Xander Cage,movie,actor,tt1293847
nm0000168,Samuel L. Jackson,Kong: Skull Island,movie,actor,tt3731562
nm0000168,Samuel L. Jackson,Miss Peregrine's Home for Peculiar Children,movie,actor,tt1935859
nm0000168,Samuel L. Jackson,The Legend of Tarzan,movie,actor,tt0918940
nm0000168,Samuel L. Jackson,Cell,movie,actor,tt0775440
nm0000168,Samuel L. Jackson,The Hateful Eight,movie,actor,tt3460252
nm0000168,Samuel L. Jackson,Chi-Raq,movie,actor,tt4594834
nm0000168,Samuel L. Jackson,Barely Lethal,movie,actor,tt1731701
nm0000168,Samuel L. Jackson,Avengers: Age of Ultron,movie,actor,tt2395427
nm0000168,Samuel L. Jackson,Kingsman: The Secret Service,movie,actor,tt2802144
nm0000168,Samuel L. Jackson,Black Dynamite,tvSeries,actor,tt1608383
nm0000168,Samuel L. Jackson,Big Game,movie,actor,tt2088003
nm0000168,Samuel L. Jackson,Kite,movie,actor,tt2044801
nm0000168,Samuel L. Jackson,Agents of S.H.I.E.L.D.,tvSeries,actor,tt2364582
nm0000168,Samuel L. Jackson,Captain America: The Winter Soldier,movie,actor,tt1843866
nm0000168,Samuel L. Jackson,Jimmy Kimmel Live!,tvSeries,actor,tt0320037
nm0000168,Samuel L. Jackson,RoboCop,movie,actor,tt1234721
nm0000168,Samuel L. Jackson,Reasonable Doubt,movie,actor,tt2304953
nm0000168,Samuel L. Jackson,Oldboy,movie,actor,tt1321511
nm0000168,Samuel L. Jackson,Turbo,movie,actor,tt1860353
nm0000168,Samuel L. Jackson,Django Unchained,movie,actor,tt1853728
nm0000168,Samuel L. Jackson,Adventures in Zambezia,movie,actor,tt1488181
nm0000168,Samuel L. Jackson,The Avengers,movie,actor,tt0848228
nm0000168,Samuel L. Jackson,Meeting Evil,movie,actor,tt1810697
nm0000168,Samuel L. Jackson,The Samaritan,movie,actor,tt1867093
nm0000168,Samuel L. Jackson,Captain America: The First Avenger,movie,actor,tt0458339
nm0000168,Samuel L. Jackson,Thor,movie,actor,tt0800369
nm0000168,Samuel L. Jackson,Quantum Quest: A Cassini Space Odyssey,movie,actor,tt0312305
nm0000168,Samuel L. Jackson,The Boondocks,tvSeries,actor,tt0373732
nm0000168,Samuel L. Jackson,The Other Guys,movie,actor,tt1386588
nm0000168,Samuel L. Jackson,Unthinkable,movie,actor,tt0914863
nm0000168,Samuel L. Jackson,Iron Man 2,movie,actor,tt1228705
nm0000168,Samuel L. Jackson,Astro Boy,movie,actor,tt0375568
nm0000168,Samuel L. Jackson,Mother and Child,movie,actor,tt1121977
nm0000168,Samuel L. Jackson,Inglourious Basterds,movie,actor,tt0361748
nm0000168,Samuel L. Jackson,The Spirit,movie,actor,tt0831887
nm0000168,Samuel L. Jackson,Soul Men,movie,actor,tt1111948
nm0000168,Samuel L. Jackson,Gospel Hill,movie,actor,tt0810880
nm0000168,Samuel L. Jackson,Lakeview Terrace,movie,actor,tt0947802
nm0000168,Samuel L. Jackson,Star Wars: The Clone Wars,movie,actor,tt1185834
nm0000168,Samuel L. Jackson,Iron Man,movie,actor,tt0371746
nm0000168,Samuel L. Jackson,Jumper,movie,actor,tt0489099
nm0000168,Samuel L. Jackson,Cleaner,movie,actor,tt0896798
nm0000168,Samuel L. Jackson,Great Performances,tvSeries,actor,tt0159876
nm0000168,Samuel L. Jackson,1408,movie,actor,tt0450385
nm0000168,Samuel L. Jackson,Resurrecting the Champ,movie,actor,tt0416185
nm0000168,Samuel L. Jackson,Farce of the Penguins,movie,actor,tt0488539
nm0000168,Samuel L. Jackson,Home of the Brave,movie,actor,tt0763840
nm0000168,Samuel L. Jackson,Black Snake Moan,movie,actor,tt0462200
nm0000168,Samuel L. Jackson,Snakes on a Plane,movie,actor,tt0417148
nm0000168,Samuel L. Jackson,Freedomland,movie,actor,tt0349467
nm0000168,Samuel L. Jackson,The Man,movie,actor,tt0399327
nm0000168,Samuel L. Jackson,Star Wars: Episode III - Revenge of the Sith,movie,actor,tt0121766
nm0000168,Samuel L. Jackson,xXx: State of the Union,movie,actor,tt0329774
nm0000168,Samuel L. Jackson,Coach Carter,movie,actor,tt0393162
nm0000168,Samuel L. Jackson,The Incredibles,movie,actor,tt0317705
nm0000168,Samuel L. Jackson,Kill Bill: Vol. 2,movie,actor,tt0378194
nm0000168,Samuel L. Jackson,Twisted,movie,actor,tt0315297
nm0000168,Samuel L. Jackson,In My Country,movie,actor,tt0349260
nm0000168,Samuel L. Jackson,Freedom: A History of US,tvSeries,actor,tt0361185
nm0000168,Samuel L. Jackson,S.W.A.T.,movie,actor,tt0257076
nm0000168,Samuel L. Jackson,Basic,movie,actor,tt0264395
nm0000168,Samuel L. Jackson,xXx,movie,actor,tt0295701
nm0000168,Samuel L. Jackson,No Good Deed,movie,actor,tt0292610
nm0000168,Samuel L. Jackson,Star Wars: Episode II - Attack of the Clones,movie,actor,tt0121765
nm0000168,Samuel L. Jackson,Changing Lanes,movie,actor,tt0264472
nm0000168,Samuel L. Jackson,The Proud Family,tvSeries,actor,tt0293737
nm0000168,Samuel L. Jackson,Formula 51,movie,actor,tt0227984
nm0000168,Samuel L. Jackson,The Caveman's Valentine,movie,actor,tt0182000
nm0000168,Samuel L. Jackson,Unbreakable,movie,actor,tt0217869
nm0000168,Samuel L. Jackson,Shaft,movie,actor,tt0162650
nm0000168,Samuel L. Jackson,WWE Smackdown!,tvSeries,actor,tt0227972
nm0000168,Samuel L. Jackson,Rules of Engagement,movie,actor,tt0160797
nm0000168,Samuel L. Jackson,Deep Blue Sea,movie,actor,tt0149261
nm0000168,Samuel L. Jackson,Linc's,tvSeries,actor,tt0159888
nm0000168,Samuel L. Jackson,Star Wars: Episode I - The Phantom Menace,movie,actor,tt0120915
nm0000168,Samuel L. Jackson,The Red Violin,movie,actor,tt0120802
nm0000168,Samuel L. Jackson,The Negotiator,movie,actor,tt0120768
nm0000168,Samuel L. Jackson,Out of Sight,movie,actor,tt0120780
nm0000168,Samuel L. Jackson,Sphere,movie,actor,tt0120184
nm0000168,Samuel L. Jackson,Jackie Brown,movie,actor,tt0119396
nm0000168,Samuel L. Jackson,Eve's Bayou,movie,actor,tt0119080
nm0000168,Samuel L. Jackson,One Eight Seven,movie,actor,tt0118531
nm0000168,Samuel L. Jackson,Happily Ever After: Fairy Tales for Every Child,tvSeries,actor,tt0111996
nm0000168,Samuel L. Jackson,The Long Kiss Goodnight,movie,actor,tt0116908
nm0000168,Samuel L. Jackson,A Time to Kill,movie,actor,tt0117913
nm0000168,Samuel L. Jackson,Trees Lounge,movie,actor,tt0117958
nm0000168,Samuel L. Jackson,The Great White Hype,movie,actor,tt0116448
nm0000168,Samuel L. Jackson,Hard Eight,movie,actor,tt0119256
nm0000168,Samuel L. Jackson,Fluke,movie,actor,tt0113089
nm0000168,Samuel L. Jackson,Die Hard with a Vengeance,movie,actor,tt0112864
nm0000168,Samuel L. Jackson,Kiss of Death,movie,actor,tt0113552
nm0000168,Samuel L. Jackson,Losing Isaiah,movie,actor,tt0113691
nm0000168,Samuel L. Jackson,The Search for One-eye Jimmy,movie,actor,tt0117577
nm0000168,Samuel L. Jackson,The New Age,movie,actor,tt0110649
nm0000168,Samuel L. Jackson,Pulp Fiction,movie,actor,tt0110912
nm0000168,Samuel L. Jackson,Hail Caesar,movie,actor,tt0109969
nm0000168,Samuel L. Jackson,Fresh,movie,actor,tt0109842
nm0000168,Samuel L. Jackson,True Romance,movie,actor,tt0108399
nm0000168,Samuel L. Jackson,Jurassic Park,movie,actor,tt0107290
nm0000168,Samuel L. Jackson,Menace II Society,movie,actor,tt0107554
nm0000168,Samuel L. Jackson,Amos & Andrew,movie,actor,tt0106266
nm0000168,Samuel L. Jackson,Loaded Weapon 1,movie,actor,tt0107659
nm0000168,Samuel L. Jackson,American Experience,tvSeries,actor,tt0094416
nm0000168,Samuel L. Jackson,I'll Fly Away,tvSeries,actor,tt0101124
nm0000168,Samuel L. Jackson,Ghostwriter,tvSeries,actor,tt0108787
nm0000168,Samuel L. Jackson,Patriot Games,movie,actor,tt0105112
nm0000168,Samuel L. Jackson,White Sands,movie,actor,tt0105813
nm0000168,Samuel L. Jackson,Fathers & Sons,movie,actor,tt0104240
nm0000168,Samuel L. Jackson,Juice,movie,actor,tt0104573
nm0000168,Samuel L. Jackson,Jumpin' at the Boneyard,movie,actor,tt0102174
nm0000168,Samuel L. Jackson,Strictly Business,movie,actor,tt0102996
nm0000168,Samuel L. Jackson,Roc,tvSeries,actor,tt0101184
nm0000168,Samuel L. Jackson,Johnny Suede,movie,actor,tt0104567
nm0000168,Samuel L. Jackson,Jungle Fever,movie,actor,tt0102175
nm0000168,Samuel L. Jackson,Law & Order,tvSeries,actor,tt0098844
nm0000168,Samuel L. Jackson,The Return of Superfly,movie,actor,tt0100480
nm0000168,Samuel L. Jackson,Goodfellas,movie,actor,tt0099685
nm0000168,Samuel L. Jackson,The Exorcist III,movie,actor,tt0099528
nm0000168,Samuel L. Jackson,Mo' Better Blues,movie,actor,tt0100168
nm0000168,Samuel L. Jackson,Betsy's Wedding,movie,actor,tt0099128
nm0000168,Samuel L. Jackson,A Shock to the System,movie,actor,tt0100602
nm0000168,Samuel L. Jackson,Def by Temptation,movie,actor,tt0099395
nm0000168,Samuel L. Jackson,Sea of Love,movie,actor,tt0098273
nm0000168,Samuel L. Jackson,The Days and Nights of Molly Dodd,tvSeries,actor,tt0092336
nm0000168,Samuel L. Jackson,Do the Right Thing,movie,actor,tt0097216
nm0000168,Samuel L. Jackson,A Man Called Hawk,tvSeries,actor,tt0096646
nm0000168,Samuel L. Jackson,Coming to America,movie,actor,tt0094898
nm0000168,Samuel L. Jackson,School Daze,movie,actor,tt0096054
nm0000168,Samuel L. Jackson,Spenser: For Hire,tvSeries,actor,tt0088612
nm0000168,Samuel L. Jackson,Magic Sticks,movie,actor,tt0093474
nm0000168,Samuel L. Jackson,Ragtime,movie,actor,tt0082970
nm0000168,Samuel L. Jackson,The Exterminator,movie,actor,tt0080707
nm0000168,Samuel L. Jackson,Movin' On,tvSeries,actor,tt0071012
nm0000168,Samuel L. Jackson,Together for Days,movie,actor,tt0202001
nm10273257,NA,My Name is Happy? (Happiness Film Project),movie,actor,tt13767442
nm10273257,NA,"Loud Voices, Silent Streets",tvSeries,actor,tt12653864
nm6643774,NA,Watch Your Mouth,tvSeries,actor,tt0783444
nm0004874,Vin Diesel,Fast & Furious Spy Racers,tvSeries,actor,tt8322592
nm0004874,Vin Diesel,F9: The Fast Saga,movie,actor,tt5433138
nm0004874,Vin Diesel,Bloodshot,movie,actor,tt1634106
nm0004874,Vin Diesel,Avengers: Endgame,movie,actor,tt4154796
nm0004874,Vin Diesel,Ralph Breaks the Internet: Wreck-It Ralph 2,movie,actor,tt5848272
nm0004874,Vin Diesel,Avengers: Infinity War,movie,actor,tt4154756
nm0004874,Vin Diesel,Guardians of the Galaxy Vol. 2,movie,actor,tt3896198
nm0004874,Vin Diesel,The Fate of the Furious,movie,actor,tt4630562
nm0004874,Vin Diesel,xXx: Return of Xander Cage,movie,actor,tt1293847
nm0004874,Vin Diesel,Billy Lynn's Long Halftime Walk,movie,actor,tt2513074
nm0004874,Vin Diesel,CelebriD&D,tvSeries,actor,tt7537668
nm0004874,Vin Diesel,The Last Witch Hunter,movie,actor,tt1618442
nm0004874,Vin Diesel,Furious 7,movie,actor,tt2820852
nm0004874,Vin Diesel,Guardians of the Galaxy,movie,actor,tt2015381
nm0004874,Vin Diesel,Riddick,movie,actor,tt1411250
nm0004874,Vin Diesel,Fast & Furious 6,movie,actor,tt1905041
nm0004874,Vin Diesel,Fast Five,movie,actor,tt1596343
nm0004874,Vin Diesel,Fast & Furious,movie,actor,tt1013752
nm0004874,Vin Diesel,Babylon A.D.,movie,actor,tt0364970
nm0004874,Vin Diesel,The Fast and the Furious: Tokyo Drift,movie,actor,tt0463985
nm0004874,Vin Diesel,Find Me Guilty,movie,actor,tt0419749
nm0004874,Vin Diesel,The Pacifier,movie,actor,tt0395699
nm0004874,Vin Diesel,GameStar: Die Redaktion,tvSeries,actor,tt4967358
nm0004874,Vin Diesel,The Chronicles of Riddick,movie,actor,tt0296572
nm0004874,Vin Diesel,A Man Apart,movie,actor,tt0266465
nm0004874,Vin Diesel,xXx,movie,actor,tt0295701
nm0004874,Vin Diesel,Knockaround Guys,movie,actor,tt0211465
nm0004874,Vin Diesel,The Fast and the Furious,movie,actor,tt0232500
nm0004874,Vin Diesel,Pitch Black,movie,actor,tt0134847
nm0004874,Vin Diesel,Boiler Room,movie,actor,tt0181984
nm0004874,Vin Diesel,The Iron Giant,movie,actor,tt0129167
nm0004874,Vin Diesel,Saving Private Ryan,movie,actor,tt0120815
nm0004874,Vin Diesel,Strays,movie,actor,tt0149171
nm0004874,Vin Diesel,Awakenings,movie,actor,tt0099077
nm8485669,NA,O Amor Dá Trabalho,movie,actor,tt7853804
nm8485669,NA,Não Se Aceitam Devoluções,movie,actor,tt6038114
nm8485669,NA,3%,tvSeries,actor,tt4922804
nm8485669,NA,O Negócio,tvSeries,actor,tt2650940
nm8485669,NA,Nothing to Lose,movie,actor,tt6910020
nm8485669,NA,Rotas do Ódio,tvSeries,actor,tt6913186
nm8485669,NA,Operation Carwash: A Worldwide Corruption Scandal Made in Brazil,movie,actor,tt6471684
nm8485669,NA,Drunk History: A Historia Bebada,tvSeries,actor,tt6772306
nm8485669,NA,Carinha de Anjo,tvSeries,actor,tt6267820
nm0757855,Zoe Saldana,The Adam Project,movie,actress,tt2463208
nm0757855,Zoe Saldana,Vivo,movie,actress,tt6338498
nm0757855,Zoe Saldana,Vampires vs. the Bronx,movie,actress,tt8976576
nm0757855,Zoe Saldana,Avengers: Endgame,movie,actress,tt4154796
nm0757855,Zoe Saldana,Missing Link,movie,actress,tt6348138
nm0757855,Zoe Saldana,Avengers: Infinity War,movie,actress,tt4154756
nm0757855,Zoe Saldana,My Little Pony: The Movie,movie,actress,tt4131800
nm0757855,Zoe Saldana,I Kill Giants,movie,actress,tt4547194
nm0757855,Zoe Saldana,Guardians of the Galaxy Vol. 2,movie,actress,tt3896198
nm0757855,Zoe Saldana,Live by Night,movie,actress,tt2361317
nm0757855,Zoe Saldana,Star Trek Beyond,movie,actress,tt2660888
nm0757855,Zoe Saldana,Nina,movie,actress,tt0493076
nm0757855,Zoe Saldana,The Book of Life,movie,actress,tt2262227
nm0757855,Zoe Saldana,Guardians of the Galaxy,movie,actress,tt2015381
nm0757855,Zoe Saldana,Infinitely Polar Bear,movie,actress,tt1969062
nm0757855,Zoe Saldana,Out of the Furnace,movie,actress,tt1206543
nm0757855,Zoe Saldana,Blood Ties,movie,actress,tt1747958
nm0757855,Zoe Saldana,Star Trek Into Darkness,movie,actress,tt1408101
nm0757855,Zoe Saldana,The Words,movie,actress,tt1840417
nm0757855,Zoe Saldana,Colombiana,movie,actress,tt1657507
nm0757855,Zoe Saldana,Takers,movie,actress,tt1135084
