actor_id,actor_name,category,title_id,title,year,type,budget,budget_currency,World-wide,International,Domestic,boxoffice_currency
nm0262635,Chris Evans,actor,tt0478970,Ant-Man,2015,movie,130000000,USD,519311965,339109802,180202163,USD
nm0262635,Chris Evans,actor,tt2395427,Avengers: Age of Ultron,2015,movie,250000000,USD,1402809540,943803672,459005868,USD
nm0262635,Chris Evans,actor,tt2139555,Playing It Cool,2014,movie,0,NULL,1323415,1323415,0,USD
nm0262635,Chris Evans,actor,tt0443465,Before We Go,2014,movie,0,NULL,462875,425724,37151,USD
nm0262635,Chris Evans,actor,tt1843866,Captain America: The Winter Soldier,2014,movie,170000000,USD,714421503,454654931,259766572,USD
nm0262635,Chris Evans,actor,tt1981115,Thor: The Dark World,2013,movie,170000000,USD,644783140,438421000,206362140,USD
nm0262635,Chris Evans,actor,tt1706620,Snowpiercer,2013,movie,39200000,USD,86758912,82195262,4563650,USD
nm0262635,Chris Evans,actor,tt1491044,The Iceman,2012,movie,10000000,USD,4552970,2583777,1969193,USD
nm0262635,Chris Evans,actor,tt0848228,The Avengers,2012,movie,220000000,USD,1518815515,895457605,623357910,USD
nm0262635,Chris Evans,actor,tt0770703,What's Your Number?,2011,movie,20000000,USD,30426096,16415012,14011084,USD
nm0262635,Chris Evans,actor,tt0458339,Captain America: The First Avenger,2011,movie,140000000,USD,370569774,193915269,176654505,USD
nm0262635,Chris Evans,actor,tt1582248,Puncture,2011,movie,0,NULL,123700,54755,68945,USD
nm0262635,Chris Evans,actor,tt0446029,Scott Pilgrim vs. the World,2010,movie,60000000,USD,49421974,16140284,33281690,USD
nm0262635,Chris Evans,actor,tt0480255,The Losers,2010,movie,25000000,USD,29397654,5806222,23591432,USD
nm0262635,Chris Evans,actor,tt0465580,Push,2009,movie,38000000,USD,48858618,17047091,31811527,USD
nm0262635,Chris Evans,actor,tt0437745,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0262635,Chris Evans,actor,tt0896031,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0262635,Chris Evans,actor,tt0421073,Street Kings,2008,movie,20000000,USD,66476363,40057696,26418667,USD
nm0262635,Chris Evans,actor,tt0858486,Battle for Terra,2007,movie,0,NULL,6195553,4548470,1647083,USD
nm0262635,Chris Evans,actor,tt0489237,The Nanny Diaries,2007,movie,20000000,USD,47817020,21886368,25930652,USD
nm0262635,Chris Evans,actor,tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,movie,130000000,USD,301913131,169991393,131921738,USD
nm0262635,Chris Evans,actor,tt0448134,Sunshine,2007,movie,26000000,GBP,34806812,31131059,3675753,USD
nm0262635,Chris Evans,actor,tt0453556,TMNT,2007,movie,34000000,USD,95802916,41653818,54149098,USD
nm0262635,Chris Evans,actor,tt0449061,London,2005,movie,14000,GBP,20361,NA,NA,USD
nm0262635,Chris Evans,actor,tt0120667,Fantastic Four,2005,movie,100000000,USD,333535934,178839854,154696080,USD
nm0262635,Chris Evans,actor,tt0401420,Fierce People,2005,movie,0,NULL,269755,184345,85410,USD
nm0262635,Chris Evans,actor,tt0337921,Cellular,2004,movie,25000000,USD,57678321,25674701,32003620,USD
nm0262635,Chris Evans,actor,tt0314498,The Perfect Score,2004,movie,40000000,USD,10898337,507334,10391003,USD
nm0262635,Chris Evans,actor,tt0277371,Not Another Teen Movie,2001,movie,15000000,USD,66468985,28216701,38252284,USD
nm0262635,Chris Evans,actor,tt0247081,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0262635,Chris Evans,actor,tt0247097,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0262635,Chris Evans,actor,tt0221431,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0262635,Chris Evans,actor,tt0202513,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm8177475,NA,actor,tt10298870,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm8177475,NA,actor,tt8292804,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt9777666,The Tomorrow War,2021,movie,200000000,USD,14400000,14400000,0,USD
nm0695435,Chris Pratt,actor,tt7146812,Onward,2020,movie,175000000,USD,141940042,80384897,61555145,USD
nm0695435,Chris Pratt,actor,tt4154796,Avengers: Endgame,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm0695435,Chris Pratt,actor,tt4975920,The Kid,2019,movie,8000000,USD,1561698,53105,1508593,USD
nm0695435,Chris Pratt,actor,tt3513498,The Lego Movie 2: The Second Part,2019,movie,99000000,USD,192456290,86500000,105956290,USD
nm0695435,Chris Pratt,actor,tt4881806,Jurassic World: Fallen Kingdom,2018,movie,170000000,USD,1310466296,892746536,417719760,USD
nm0695435,Chris Pratt,actor,tt4154756,Avengers: Infinity War,2018,movie,321000000,USD,2048359754,1369544272,678815482,USD
nm0695435,Chris Pratt,actor,tt3896198,Guardians of the Galaxy Vol. 2,2017,movie,200000000,USD,863756051,473942950,389813101,USD
nm0695435,Chris Pratt,actor,tt2660806,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt1355644,Passengers,2016,movie,110000000,USD,303144152,203129453,100014699,USD
nm0695435,Chris Pratt,actor,tt2404435,The Magnificent Seven,2016,movie,90000000,USD,162360636,68927981,93432655,USD
nm0695435,Chris Pratt,actor,tt3614530,Jem and the Holograms,2015,movie,5000000,USD,2333684,149044,2184640,USD
nm0695435,Chris Pratt,actor,tt9881938,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0369610,Jurassic World,2015,movie,150000000,USD,1671537444,1018130819,653406625,USD
nm0695435,Chris Pratt,actor,tt1266020,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt2015381,Guardians of the Galaxy,2014,movie,170000000,USD,773350147,439631547,333718600,USD
nm0695435,Chris Pratt,actor,tt1490017,The Lego Movie,2014,movie,60000000,USD,468266122,210300000,257966122,USD
nm0695435,Chris Pratt,actor,tt2387559,Delivery Man,2013,movie,26000000,USD,53120346,22456240,30664106,USD
nm0695435,Chris Pratt,actor,tt1798709,Her,2013,movie,23000000,USD,48517427,22949176,25568251,USD
nm0695435,Chris Pratt,actor,tt1333125,Movie 43,2013,movie,6000000,USD,32443111,23602658,8840453,USD
nm0695435,Chris Pratt,actor,tt1790885,Zero Dark Thirty,2012,movie,40000000,USD,132820716,37100000,95720716,USD
nm0695435,Chris Pratt,actor,tt1195478,The Five-Year Engagement,2012,movie,30000000,USD,54169363,25333835,28835528,USD
nm0695435,Chris Pratt,actor,tt2138881,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0770703,What's Your Number?,2011,movie,20000000,USD,30426096,16415012,14011084,USD
nm0695435,Chris Pratt,actor,tt1715873,10 Years,2011,movie,0,NULL,285984,82611,203373,USD
nm0695435,Chris Pratt,actor,tt1210166,Moneyball,2011,movie,50000000,USD,110206216,34600724,75605492,USD
nm0695435,Chris Pratt,actor,tt1622696,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0810922,Take Me Home Tonight,2011,movie,23000000,USD,7550073,622005,6928068,USD
nm0695435,Chris Pratt,actor,tt1131734,Jennifer's Body,2009,movie,16000000,USD,31556061,15351268,16204793,USD
nm0695435,Chris Pratt,actor,tt1078885,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0901476,Bride Wars,2009,movie,30000000,USD,115375850,56660340,58715510,USD
nm0695435,Chris Pratt,actor,tt0493464,Wanted,2008,movie,75000000,USD,342463063,207954512,134508551,USD
nm0695435,Chris Pratt,actor,tt0800268,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0398417,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0462601,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0362359,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0318883,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0369994,Strangers with Candy,2005,movie,3500000,USD,2254124,181479,2072645,USD
nm0695435,Chris Pratt,actor,tt0295249,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0695435,Chris Pratt,actor,tt0250157,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm9985479,Chris Pratt,actor,tt4575576,Christopher Robin,2018,movie,75000000,USD,197744377,98529335,99215042,USD
nm2212645,Chris Pratt,actor,tt0495158,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt14155746,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt11947248,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt15977708,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt4513678,Ghostbusters: Afterlife,2021,movie,75000000,USD,197360575,68000000,129360575,USD
nm0748620,Paul Rudd,actor,tt10168312,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0096697,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt7552590,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0072562,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1637574,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt8880894,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt9398640,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt9881938,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt4154796,Avengers: Endgame,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm0748620,Paul Rudd,actor,tt5095030,Ant-Man and the Wasp,2018,movie,162000000,USD,622674139,406025399,216648740,USD
nm0748620,Paul Rudd,actor,tt3501584,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1464763,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt5460880,Ideal Home,2018,movie,10000000,USD,147784,147784,0,USD
nm0748620,Paul Rudd,actor,tt4602066,The Catcher Was a Spy,2018,movie,14000000,USD,953953,228730,725223,USD
nm0748620,Paul Rudd,actor,tt5829040,Fun Mom Dinner,2017,movie,0,NULL,332886,332886,0,USD
nm0748620,Paul Rudd,actor,tt5507340,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1561755,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt5574372,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt3498820,Captain America: Civil War,2016,movie,250000000,USD,1153337496,745253147,408084349,USD
nm0748620,Paul Rudd,actor,tt1700841,Sausage Party,2016,movie,19000000,USD,140705322,43019636,97685686,USD
nm0748620,Paul Rudd,actor,tt2452386,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt5176266,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt5296048,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0478970,Ant-Man,2015,movie,130000000,USD,519311965,339109802,180202163,USD
nm0748620,Paul Rudd,actor,tt1754656,The Little Prince,2015,movie,81200000,USD,97571250,96232098,1339152,USD
nm0748620,Paul Rudd,actor,tt2319283,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1266020,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt2380303,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt2398249,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt2496468,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt5877444,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt15302174,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt3466546,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1229340,Anchorman 2: The Legend Continues,2013,movie,50000000,USD,173649931,46297224,127352707,USD
nm0748620,Paul Rudd,actor,tt1245492,This Is the End,2013,movie,32000000,USD,126041322,24571120,101470202,USD
nm0748620,Paul Rudd,actor,tt1462901,All Is Bright,2013,movie,0,NULL,4556,NA,NA,USD
nm0748620,Paul Rudd,actor,tt2292621,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1814621,Admission,2013,movie,13000000,USD,18637201,629884,18007317,USD
nm0748620,Paul Rudd,actor,tt2195548,Prince Avalanche,2013,movie,725000,USD,442313,237174,205139,USD
nm0748620,Paul Rudd,actor,tt1758830,This Is 40,2012,movie,35000000,USD,88215156,20670651,67544505,USD
nm0748620,Paul Rudd,actor,tt1492966,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1659337,The Perks of Being a Wallflower,2012,movie,13000000,USD,33384127,15641179,17742948,USD
nm0748620,Paul Rudd,actor,tt1655460,Wanderlust,2012,movie,0,NULL,23812816,6362281,17450535,USD
nm0748620,Paul Rudd,actor,tt1637706,Our Idiot Brother,2011,movie,5000000,USD,25804448,988330,24816118,USD
nm0748620,Paul Rudd,actor,tt1341188,How Do You Know,2010,movie,120000000,USD,48668907,18456287,30212620,USD
nm0748620,Paul Rudd,actor,tt0427152,Dinner for Schmucks,2010,movie,69000000,USD,86855739,13829402,73026337,USD
nm0748620,Paul Rudd,actor,tt0912343,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1045778,Year One,2009,movie,60000000,USD,62357900,19020621,43337279,USD
nm0748620,Paul Rudd,actor,tt1155056,"I Love You, Man",2009,movie,40000000,USD,91980359,20540348,71440011,USD
nm0748620,Paul Rudd,actor,tt0892782,Monsters vs. Aliens,2009,movie,175000000,USD,381509870,183158344,198351526,USD
nm0748620,Paul Rudd,actor,tt1299729,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt1137992,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0430922,Role Models,2008,movie,28000000,USD,92649419,25355149,67294270,USD
nm0748620,Paul Rudd,actor,tt0936458,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0800039,Forgetting Sarah Marshall,2008,movie,30000000,USD,105833257,42660794,63172463,USD
nm0748620,Paul Rudd,actor,tt0785007,Over Her Dead Body,2008,movie,10000000,USD,21458111,13894441,7563670,USD
nm0748620,Paul Rudd,actor,tt0804423,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0841046,Walk Hard: The Dewey Cox Story,2007,movie,35000000,USD,20576198,2259047,18317151,USD
nm0748620,Paul Rudd,actor,tt0466839,I Could Never Be Your Woman,2007,movie,24000000,USD,9576495,9576495,0,USD
nm0748620,Paul Rudd,actor,tt0412253,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0370194,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0478311,Knocked Up,2007,movie,30000000,USD,219922417,71153500,148768917,USD
nm0748620,Paul Rudd,actor,tt0499554,Reno 911! Miami,2007,movie,10000000,USD,22021262,1679101,20342161,USD
nm0748620,Paul Rudd,actor,tt0811106,The Ten,2007,movie,5250000,USD,785528,15802,769726,USD
nm0748620,Paul Rudd,actor,tt0477347,Night at the Museum,2006,movie,110000000,USD,574481229,323617961,250863268,USD
nm0748620,Paul Rudd,actor,tt0458364,The Ex,2006,movie,0,NULL,5178640,2085246,3093394,USD
nm0748620,Paul Rudd,actor,tt0437745,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0469897,Diggers,2006,movie,0,NULL,66517,NA,NA,USD
nm0748620,Paul Rudd,actor,tt0397769,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0422861,The Oh in Ohio,2006,movie,5000000,USD,648183,229494,418689,USD
nm0748620,Paul Rudd,actor,tt0405422,The 40-Year-Old Virgin,2005,movie,26000000,USD,177378645,67929408,109449237,USD
nm0748620,Paul Rudd,actor,tt0443409,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0115147,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0401244,The Baxter,2005,movie,0,NULL,181872,NA,NA,USD
nm0748620,Paul Rudd,actor,tt0413356,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0380609,P.S.,2004,movie,0,NULL,273023,92520,180503,USD
nm0748620,Paul Rudd,actor,tt0357413,Anchorman: The Legend of Ron Burgundy,2004,movie,26000000,USD,90709367,5421064,85288303,USD
nm0748620,Paul Rudd,actor,tt0108778,Friends,1994,tvSeries,0,NULL,89007,NA,NA,USD
nm0748620,Paul Rudd,actor,tt0320668,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0308878,The Shape of Things,2003,movie,4000000,USD,826617,90625,735992,USD
nm0748620,Paul Rudd,actor,tt0210939,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0283288,The Château,2001,movie,0,NULL,213598,11326,202272,USD
nm0748620,Paul Rudd,actor,tt0243655,Wet Hot American Summer,2001,movie,5000000,USD,295206,NA,NA,USD
nm0748620,Paul Rudd,actor,tt0251094,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0247086,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0194624,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0124315,The Cider House Rules,1999,movie,24000000,USD,88545092,31000000,57545092,USD
nm0748620,Paul Rudd,actor,tt0137338,200 Cigarettes,1999,movie,6000000,USD,6852450,NA,NA,USD
nm0748620,Paul Rudd,actor,tt0120772,The Object of My Affection,1998,movie,15000000,USD,46905889,17718646,29187243,USD
nm0748620,Paul Rudd,actor,tt0119557,The Locusts,1997,movie,0,NULL,40158,NA,NA,USD
nm0748620,Paul Rudd,actor,tt0115137,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0117509,Romeo + Juliet,1996,movie,14500000,USD,147554998,101203653,46351345,USD
nm0748620,Paul Rudd,actor,tt0117660,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0113253,Halloween: The Curse of Michael Myers,1995,movie,5000000,USD,15116634,NA,NA,USD
nm0748620,Paul Rudd,actor,tt0101199,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0112697,Clueless,1995,movie,12000000,USD,56631572,NA,NA,USD
nm0748620,Paul Rudd,actor,tt0108990,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748620,Paul Rudd,actor,tt0108902,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748621,Paul Rudd,actor,tt0088571,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748621,Paul Rudd,actor,tt0086765,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748621,Paul Rudd,actor,tt0074042,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748621,Paul Rudd,actor,tt0078622,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748621,Paul Rudd,actor,tt0078638,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748621,Paul Rudd,actor,tt0214361,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0748621,Paul Rudd,actor,tt0077228,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0748621,Paul Rudd,actor,tt0072474,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt10872600,Spider-Man: No Way Home,2021,movie,200000000,USD,1891869434,1088000000,803869434,USD
nm1212722,Benedict Cumberbatch,actor,tt10168312,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt10687506,The Electrical Life of Louis Wain,2021,movie,0,NULL,982264,982264,0,USD
nm1212722,Benedict Cumberbatch,actor,tt10293406,The Power of the Dog,2021,movie,0,NULL,271027,271027,0,USD
nm1212722,Benedict Cumberbatch,actor,tt0096697,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt4761112,The Mauritanian,2021,movie,0,NULL,7527030,6690494,836536,USD
nm1212722,Benedict Cumberbatch,actor,tt8368512,The Courier,2020,movie,0,NULL,26001227,19387795,6613432,USD
nm1212722,Benedict Cumberbatch,actor,tt8579674,1917,2019,movie,95000000,USD,384919389,225691745,159227644,USD
nm1212722,Benedict Cumberbatch,actor,tt9398640,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt1869454,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt4154796,Avengers: Endgame,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm1212722,Benedict Cumberbatch,actor,tt2388771,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt2709692,The Grinch,2018,movie,75000000,USD,512858819,241474088,271384731,USD
nm1212722,Benedict Cumberbatch,actor,tt4154756,Avengers: Infinity War,2018,movie,321000000,USD,2048359754,1369544272,678815482,USD
nm1212722,Benedict Cumberbatch,actor,tt3501632,Thor: Ragnarok,2017,movie,180000000,USD,853983911,538925622,315058289,USD
nm1212722,Benedict Cumberbatch,actor,tt2140507,The Current War: Director's Cut,2017,movie,30000000,USD,12217160,6237620,5979540,USD
nm1212722,Benedict Cumberbatch,actor,tt1475582,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt1211837,Doctor Strange,2016,movie,165000000,USD,677796076,445154156,232641920,USD
nm1212722,Benedict Cumberbatch,actor,tt2262456,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt1608290,Zoolander 2,2016,movie,50000000,USD,56722693,27874000,28848693,USD
nm1212722,Benedict Cumberbatch,actor,tt4476736,Hamlet,2015,movie,0,NULL,5298933,4849126,449807,USD
nm1212722,Benedict Cumberbatch,actor,tt1355683,Black Mass,2015,movie,53000000,USD,99775678,37200000,62575678,USD
nm1212722,Benedict Cumberbatch,actor,tt2310332,The Hobbit: The Battle of the Five Armies,2014,movie,250000000,USD,962201338,707063077,255138261,USD
nm1212722,Benedict Cumberbatch,actor,tt1911658,Penguins of Madagascar,2014,movie,132000000,USD,373515621,289664710,83850911,USD
nm1212722,Benedict Cumberbatch,actor,tt2084970,The Imitation Game,2014,movie,14000000,USD,233555708,142430025,91125683,USD
nm1212722,Benedict Cumberbatch,actor,tt1170358,The Hobbit: The Desolation of Smaug,2013,movie,225000000,USD,959027992,700640658,258387334,USD
nm1212722,Benedict Cumberbatch,actor,tt1322269,August: Osage County,2013,movie,25000000,USD,74188937,36450127,37738810,USD
nm1212722,Benedict Cumberbatch,actor,tt1837703,The Fifth Estate,2013,movie,28000000,USD,9058564,5803556,3255008,USD
nm1212722,Benedict Cumberbatch,actor,tt2024544,12 Years a Slave,2013,movie,20000000,USD,187733202,131061209,56671993,USD
nm1212722,Benedict Cumberbatch,actor,tt1408101,Star Trek Into Darkness,2013,movie,190000000,USD,467365246,238586585,228778661,USD
nm1212722,Benedict Cumberbatch,actor,tt0903624,The Hobbit: An Unexpected Journey,2012,movie,180000000,USD,1017030651,714000000,303030651,USD
nm1212722,Benedict Cumberbatch,actor,tt2315588,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt1650028,Wreckers,2011,movie,0,NULL,10962,10962,0,USD
nm1212722,Benedict Cumberbatch,actor,tt1568911,War Horse,2011,movie,66000000,USD,177584879,97700000,79884879,USD
nm1212722,Benedict Cumberbatch,actor,tt1340800,Tinker Tailor Soldier Spy,2011,movie,20000000,GBP,81515369,57365976,24149393,USD
nm1212722,Benedict Cumberbatch,actor,tt1564623,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt1795369,Frankenstein,2011,movie,0,NULL,620167,202384,417783,USD
nm1212722,Benedict Cumberbatch,actor,tt0896872,The Whistleblower,2010,movie,0,NULL,1870392,745426,1124966,USD
nm1212722,Benedict Cumberbatch,actor,tt1510906,Third Star,2010,movie,1500000,GBP,14586,14586,0,USD
nm1212722,Benedict Cumberbatch,actor,tt1341167,Four Lions,2010,movie,0,NULL,6149356,5844740,304616,USD
nm1212722,Benedict Cumberbatch,actor,tt0974014,Creation,2009,movie,10000000,GBP,2058675,1717352,341323,USD
nm1212722,Benedict Cumberbatch,actor,tt8120464,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt1067104,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt1734537,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt0467200,The Other Boleyn Girl,2008,movie,35000000,USD,78201830,51386873,26814957,USD
nm1212722,Benedict Cumberbatch,actor,tt0783233,Atonement,2007,movie,30000000,USD,131016624,80089557,50927067,USD
nm1212722,Benedict Cumberbatch,actor,tt0454776,Amazing Grace,2006,movie,0,NULL,32120360,10869677,21250683,USD
nm1212722,Benedict Cumberbatch,actor,tt0477095,Starter for 10,2006,movie,0,NULL,1736394,1519555,216839,USD
nm1212722,Benedict Cumberbatch,actor,tt0101114,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt0370139,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt0160904,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1212722,Benedict Cumberbatch,actor,tt0302436,To Kill a King,2003,movie,14300000,USD,567471,567471,0,USD
