actor_id,actor_name,category,title_id,title,year,release_date,type,budget_currency,budget,budget_USD,boxoffice_currency,World-wide,International,Domestic,MCU_film,award_name,award_category,event_name,winner,nomination_year
nm1431940,Evangeline Lilly,actress,tt2310332,The Hobbit: The Battle of the Five Armies,2014,2014-12-17,movie,USD,250000000,250000000,USD,962201338,707063077,255138261,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt1170358,The Hobbit: The Desolation of Smaug,2013,2013-12-13,movie,USD,225000000,225000000,USD,959027992,700640658,258387334,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0433035,Real Steel,2011,2011-10-07,movie,USD,110000000,110000000,USD,299268508,213800000,85468508,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0433035,Real Steel,2011,2011-10-07,movie,USD,110000000,110000000,USD,299268508,213800000,85468508,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0411008,Lost,NA,2004-09-22,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0940580,Afterwards,2008,2009-10-27,movie,USD,15400000,15400000,USD,3862534,3862534,0,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0887912,The Hurt Locker,2008,2009-07-31,movie,USD,15000000,15000000,USD,49259766,32241955,17017811,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0887912,The Hurt Locker,2008,2009-07-31,movie,USD,15000000,15000000,USD,49259766,32241955,17017811,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0385057,The Long Weekend,2005,2006-06-09,movie,NA,NA,NA,USD,3540754,3539468,1286,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0381707,White Chicks,2004,2004-06-23,movie,USD,37000000,37000000,USD,113100873,42269113,70831760,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0324864,Kingdom Hospital,NA,2004-03-03,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0279600,Smallville,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0364817,Tru Calling,NA,2003-10-30,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0329101,Freddy vs. Jason,2003,2003-08-15,movie,USD,30000000,30000000,USD,116643421,34009973,82633448,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0306841,The Lizzie McGuire Movie,2003,2003-05-02,movie,USD,17000000,17000000,USD,55534455,12800000,42734455,0,NA,NA,NA,NA,NA
nm1431940,Evangeline Lilly,actress,tt0311863,Stealing Sinatra,NA,2003-01-24,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt10758074,The Man Who Fell to Earth,NA,2022-04-24,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt6654210,Infinite,NA,2021-06-10,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt13061914,Locked Down,2021,2021-01-14,movie,NA,NA,NA,USD,346899,346899,0,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt7556122,The Old Guard,NA,2020-07-10,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt4777008,Maleficent: Mistress of Evil,2019,2019-10-18,movie,USD,185000000,185000000,USD,491730089,377800484,113929605,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt6105098,The Lion King,2019,2019-07-19,movie,USD,260000000,260000000,USD,1662899439,1119261396,543638043,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt7533152,The Boy Who Harnessed the Wind,NA,2019-03-01,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt2296777,Sherlock Gnomes,2018,2018-03-23,movie,USD,59000000,59000000,USD,90497778,47254907,43242871,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt5360996,Mary Magdalene,2018,2019-04-12,movie,NA,NA,NA,USD,11710110,11585369,124741,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1690967,Come Sunday,NA,2018-04-13,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1211837,Doctor Strange,2016,2016-11-04,movie,USD,165000000,165000000,USD,677796076,445154156,232641920,1,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1712261,Triple 9,2016,2016-02-26,movie,USD,20000000,20000000,USD,23177948,10538651,12639297,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1712261,Triple 9,2016,2016-02-26,movie,USD,20000000,20000000,USD,23177948,10538651,12639297,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1741273,Secret in Their Eyes,2015,2015-11-20,movie,USD,19500000,19500000,USD,34854990,14674835,20180155,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt3659388,The Martian,2015,2015-10-02,movie,USD,108000000,108000000,USD,630620818,402187155,228433663,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt3659388,The Martian,2015,2015-10-02,movie,USD,108000000,108000000,USD,630620818,402187155,228433663,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt4610094,National Theatre Live: Everyman,2015,2015-08-30,movie,NA,NA,NA,USD,11767,11767,0,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1598642,Z for Zachariah,2015,2015-01-24,movie,USD,7500000,7500000,USD,381839,260378,121461,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt2215077,Half of a Yellow Sun,2013,2014-05-16,movie,NGN,1270000000,3047999.9999999995,USD,306393,251864,54529,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt2024544,12 Years a Slave,2013,2013-11-08,movie,USD,20000000,20000000,USD,187733202,131061209,56671993,0,Oscar,Best Performance by an Actor in a Leading Role,"Academy Awards, USA",Nominated,2014
nm0252230,Chiwetel Ejiofor,actor,tt1797487,Savannah,2013,2014-04-25,movie,USD,5000000,5000000,USD,37240,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1701920,The Shadow Line,NA,2012-02-19,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0944835,Salt,2010,2010-07-23,movie,USD,110000000,110000000,USD,293503354,175191986,118311368,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1190080,2012,2009,2009-11-13,movie,USD,200000000,200000000,USD,791217826,625105659,166112167,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1217616,Endgame,2009,2009-01-18,movie,NA,NA,NA,USD,26260,16615,9645,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt1012804,Redbelt,2008,2008-05-09,movie,USD,7000000,7000000,USD,2674090,328149,2345941,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0765429,American Gangster,2007,2007-11-02,movie,USD,100000000,100000000,USD,269755430,139590785,130164645,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0796368,Talk to Me,2007,2007-08-03,movie,NA,NA,NA,USD,4778376,245115,4533261,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0796368,Talk to Me,2007,2007-08-03,movie,NA,NA,NA,USD,4778376,245115,4533261,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0206634,Children of Men,2006,2007-01-05,movie,USD,76000000,76000000,USD,70595464,35043081,35552383,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0454848,Inside Man,2006,2006-03-24,movie,USD,45000000,45000000,USD,186003591,97490096,88513495,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0434124,Kinky Boots,2005,2006-05-26,movie,NA,NA,NA,USD,9950133,8127705,1822428,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0376196,Slow Burn,2005,2007-04-13,movie,USD,15500000,15500000,USD,1797256,559641,1237615,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0379786,Serenity,2005,2005-09-30,movie,USD,39000000,39000000,USD,40445129,14930612,25514517,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0430105,Four Brothers,2005,2005-07-01,movie,USD,45000000,45000000,USD,92374674,17880293,74494381,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0389571,Animated Tales of the World,NA,2001-09-05,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0389571,Animated Tales of the World,NA,2001-09-05,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0378947,Melinda and Melinda,2004,2005-04-08,movie,NA,NA,NA,USD,20129327,16303047,3826280,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0388364,Red Dust,NA,2005-05-28,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0384533,She Hate Me,2004,2004-07-30,movie,USD,8000000,8000000,USD,1526951,1160914,366037,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0384533,She Hate Me,2004,2004-07-30,movie,USD,8000000,8000000,USD,1526951,1160914,366037,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0314331,Love Actually,2003,2003-11-14,movie,USD,40000000,40000000,USD,245203167,185507023,59696144,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0324952,3 Blind Mice,2003,2003-11-04,movie,EUR,4800000,5184000,USD,41740,41740,0,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0301199,Dirty Pretty Things,2002,2003-09-05,movie,USD,10000000,10000000,USD,13904766,5792352,8112414,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0288380,Murder in Mind,NA,2001-04-22,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0312986,My Friend Soweto,NA,2001-04-01,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0233954,It Was an Accident,NA,2000-10-27,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0179835,G:MT Greenwich Mean Time,NA,1999-10-01,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0118607,Amistad,1997,1997-12-25,movie,USD,36000000,36000000,USD,44229441,NA,NA,0,NA,NA,NA,NA,NA
nm0252230,Chiwetel Ejiofor,actor,tt0297626,Screen Two,NA,1993-05-11,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt7826108,Raising Dion,NA,2019-10-04,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt7945066,Gen: Lock,NA,2019-01-26,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0995854,A Journal for Jordan,2021,2021-12-25,movie,NA,NA,NA,USD,6682648,137474,6545174,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt10168312,What If...?,NA,2021-08-11,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt10168312,What If...?,NA,2021-08-11,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt3554046,Space Jam: A New Legacy,2021,2021-07-15,movie,USD,150000000,150000000,USD,162892228,92300000,70592228,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt3554046,Space Jam: A New Legacy,2021,2021-07-15,movie,USD,150000000,150000000,USD,162892228,92300000,70592228,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt9561862,"Love, Death & Robots",NA,2019-03-15,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0499097,Without Remorse,NA,2021-04-30,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt4916630,Just Mercy,2019,2020-01-10,movie,USD,25000000,25000000,USD,50401502,14400000,36001502,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt6343314,Creed II,2018,2018-11-21,movie,USD,50000000,50000000,USD,214215889,98500000,115715889,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt6017942,Kin,2018,2018-08-31,movie,USD,30000000,30000000,USD,10313019,4594923,5718096,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0360556,Fahrenheit 451,NA,2018-05-19,movie,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Television Movie,Primetime Emmy Awards,Nominated,2018
nm0430107,Michael B. Jordan,actor,tt1825683,Black Panther,2018,2018-02-16,movie,USD,200000000,200000000,USD,1347597973,647171407,700426566,1,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt1825683,Black Panther,2018,2018-02-16,movie,USD,200000000,200000000,USD,1347597973,647171407,700426566,1,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt3076658,Creed,2015,2015-11-25,movie,USD,35000000,35000000,USD,173578883,63800000,109778883,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt1502712,Fantastic Four,2015,2015-08-07,movie,USD,120000000,120000000,USD,167882881,111765333,56117548,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0373732,The Boondocks,NA,2005-11-06,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt1800246,That Awkward Moment,2014,2014-01-31,movie,USD,8000000,8000000,USD,45640143,19571188,26068955,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt2334649,Fruitvale Station,2013,2013-07-26,movie,USD,900000,900000,USD,17385830,1284491,16101339,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt2403883,Hotel Noir,NA,2012-09-27,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0412142,House,NA,2004-11-16,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0412142,House,NA,2004-11-16,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt1706593,Chronicle,2012,2012-02-03,movie,USD,12000000,12000000,USD,126636097,62060922,64575175,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0485985,Red Tails,2012,2012-01-20,movie,USD,58000000,58000000,USD,50365498,489121,49876377,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt1416765,Parenthood,NA,2010-03-02,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0758745,Friday Night Lights,NA,2006-10-03,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt1235099,Lie to Me,NA,2009-01-21,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0275140,Law & Order: Criminal Intent,NA,2001-09-30,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0275140,Law & Order: Criminal Intent,NA,2001-09-30,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0460627,Bones,NA,2005-09-13,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt1101250,The Assistants,NA,2009-07-10,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt1220633,Pastor Brown,NA,2009-06-26,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0810788,Burn Notice,NA,2007-06-28,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0368479,Cold Case,NA,2003-09-28,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0822791,Blackout,2007,2008-02-05,movie,NA,NA,NA,USD,811833,811833,0,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0321021,Without a Trace,NA,2002-09-26,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0065272,All My Children,NA,1970-01-05,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0247082,CSI: Crime Scene Investigation,NA,2000-10-06,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0247082,CSI: Crime Scene Investigation,NA,2000-10-06,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0306414,The Wire,NA,2002-06-02,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0180734,Hardball,2001,2001-09-14,movie,USD,32000000,32000000,USD,44102389,3879660,40222729,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0165643,Black & White,1999,2000-04-05,movie,USD,12000000,12000000,USD,5541431,264132,5277299,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0115144,Cosby,NA,1996-09-16,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0430107,Michael B. Jordan,actor,tt0141842,The Sopranos,NA,1999-01-10,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt3480822,Black Widow,2021,2021-07-09,movie,USD,200000000,200000000,USD,379751655,196100000,183651655,1,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt12014962,Acting for a Cause,NA,2020-03-27,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt3281548,Little Women,2019,2019-12-25,movie,USD,40000000,40000000,USD,216601214,108500000,108101214,0,Oscar,Best Performance by an Actress in a Supporting Role,"Academy Awards, USA",Nominated,2020
nm6073955,Florence Pugh,actress,tt8772262,Midsommar,2019,2019-07-03,movie,USD,9000000,9000000,USD,47967636,20541275,27426361,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt6513120,Fighting with My Family,2019,2019-02-22,movie,USD,11000000,11000000,USD,40812363,17853477,22958886,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt2386237,Malevolent,NA,2018-10-05,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt6679794,Outlaw King,NA,2018-11-09,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt1590193,The Commuter,2018,2018-01-12,movie,USD,30000000,30000000,USD,119942387,83598529,36343858,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt4291600,Lady Macbeth,2016,2017-07-14,movie,GBP,500000,650000,USD,5401447,4272039,1129408,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt5269594,Marcella,NA,2017-04-03,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm6073955,Florence Pugh,actress,tt3294200,The Falling,2014,2015-08-07,movie,GBP,750000,975000,USD,569498,569498,0,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt8115900,The Bad Guys,2022,2022-04-22,movie,NA,NA,NA,USD,40309000,40309000,0,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt16350094,The Boys Presents: Diabolical,NA,2022-03-04,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt16350094,The Boys Presents: Diabolical,NA,2022-03-04,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt13207508,Swan Song,NA,2021-12-17,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt8494614,Awkwafina Is Nora from Queens,NA,2020-01-22,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,2021-09-03,movie,USD,200000000,200000000,USD,432243292,207700000,224543292,1,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,2021-09-03,movie,USD,200000000,200000000,USD,432243292,207700000,224543292,1,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt5109280,Raya and the Last Dragon,2021,2021-03-05,movie,NA,NA,NA,USD,130423032,75700000,54723032,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt7737640,Breaking News in Yuba County,2021,2021-02-12,movie,NA,NA,NA,USD,187443,187443,0,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt4823776,The SpongeBob Movie: Sponge on the Run,2020,2021-03-04,movie,USD,60000000,60000000,USD,4810790,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt7975244,Jumanji: The Next Level,2019,2019-12-13,movie,USD,125000000,125000000,USD,800059707,479744747,320314960,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt9398640,Between Two Ferns: The Movie,NA,2019-09-20,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt6905542,The Dark Crystal: Age of Resistance,NA,2019-08-30,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt6095472,The Angry Birds Movie 2,2019,2019-08-14,movie,USD,65000000,65000000,USD,147792047,106124931,41667116,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt8036272,Tuca & Bertie,NA,2019-05-03,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt0096697,The Simpsons,NA,1989-12-17,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt0096697,The Simpsons,NA,1989-12-17,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt8633518,Weird City,NA,2019-02-13,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt6127004,Paradise Hills,2019,2019-10-25,movie,EUR,6000000,6480000,USD,414515,414515,0,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt8637428,The Farewell,2019,2019-08-09,movie,NA,NA,NA,USD,23076657,5380876,17695781,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt4953128,Animals.,NA,2016-02-05,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt4953128,Animals.,NA,2016-02-05,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt3104988,Crazy Rich Asians,2018,2018-08-15,movie,USD,30000000,30000000,USD,238843729,64006277,174837452,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt5164214,Ocean's Eight,2018,2018-06-08,movie,USD,70000000,70000000,USD,297795726,157500000,140295726,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt3458510,Dude,NA,2018-04-20,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt4975856,Future Man,NA,2017-11-14,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt6101992,Drive Share,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt5940390,Mary + Jane,NA,2016-09-05,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt4624424,Storks,2016,2016-09-23,movie,USD,70000000,70000000,USD,183510278,110709675,72800603,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt4438848,Neighbors 2: Sorority Rising,2016,2016-05-20,movie,USD,35000000,35000000,USD,108007109,52551344,55455765,0,NA,NA,NA,NA,NA
nm5377144,Awkwafina,actress,tt1710308,Regular Show,NA,2009-08-14,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0534635,Richard Madden,actor,tt9032400,Eternals,2021,2021-11-05,movie,USD,200000000,200000000,USD,402064899,237194665,164870234,1,NA,NA,NA,NA,NA
nm0534635,Richard Madden,actor,tt8579674,1917,2019,2020-01-10,movie,USD,95000000,95000000,USD,384919389,225691745,159227644,0,NA,NA,NA,NA,NA
nm0534635,Richard Madden,actor,tt2066051,Rocketman,2019,2019-05-31,movie,USD,40000000,40000000,USD,195320400,98952240,96368160,0,NA,NA,NA,NA,NA
nm0534635,Richard Madden,actor,tt3685236,Ibiza,NA,2018-05-25,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
