actor_id,actor_name,category,title_id,title,year,release_date,type,budget_currency,budget,budget_USD,boxoffice_currency,World_Wide,International,Domestic,MCU_film,award_name,award_category,event_name,winner,nomination_year,MCU_tv,MCU,budget_scaled,decade,award_mcu
nm0647634,Elizabeth Olsen,actress,tt2712612,Drunk History,2013,2013-07-09,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt3498820,Captain America: Civil War,2016,2016-05-06,Movie,USD,250000000,250000000,USD,1153337496,745253147,408084349,1,NA,NA,NA,NA,NA,0,MCU,5.808927872155262,10's,MCU
nm0647634,Elizabeth Olsen,actress,tt1490785,I Saw the Light,2016,2016-04-01,Movie,USD,13000000,13000000,USD,1767963,121175,1646788,0,NA,NA,NA,NA,NA,0,Non-MCU,3.145870378766555,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt2395427,Avengers: Age of Ultron,2015,2015-05-01,Movie,USD,250000000,250000000,USD,1402809540,943803672,459005868,1,NA,NA,NA,NA,NA,0,MCU,5.808927872155262,10's,MCU
nm0647634,Elizabeth Olsen,actress,tt0831387,Godzilla,2014,2014-05-16,Movie,USD,160000000,160000000,USD,524976069,324300000,200676069,0,NA,NA,NA,NA,NA,0,Non-MCU,4.797640216438031,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt1843866,Captain America: The Winter Soldier,2014,2014-04-04,Movie,USD,170000000,170000000,USD,714421503,454654931,259766572,1,NA,NA,NA,NA,NA,0,MCU,4.910005511517724,10's,MCU
nm0647634,Elizabeth Olsen,actress,tt1321511,Oldboy,2013,2013-11-27,Movie,USD,30000000,30000000,USD,5186767,2993109,2193658,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3368913804020317,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt0409379,In Secret,2014,2014-01-08,Movie,NA,NA,NA,USD,652228,208049,444179,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt1931602,Very Good Girls,2014,2014-06-24,Movie,NA,NA,NA,USD,10963,4023,6940,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt1311071,Kill Your Darlings,2013,2013-01-18,Movie,NA,NA,NA,USD,1877924,847860,1030064,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt1872818,Liberal Arts,2012,2012-01-22,Movie,USD,2000000,2000000,USD,1150681,823336,327345,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0222685541788934,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt1748179,Red Lights,2012,2012-01-20,Movie,EUR,14000000,15120000.000000002,USD,14107313,14054689,52624,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1696918213234495,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt1649780,"Peace, Love & Misunderstanding",2011,2011-09-22,Movie,USD,10000000,10000000,USD,1105020,514320,590700,0,NA,NA,NA,NA,NA,0,Non-MCU,3.112160790242647,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt1767382,Silent House,2012,2012-03-09,Movie,USD,2000000,2000000,USD,16527747,3772964,12754783,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0222685541788934,10's,Non-MCU
nm0647634,Elizabeth Olsen,actress,tt1441326,Martha Marcy May Marlene,2011,2011-01-21,Movie,NA,NA,NA,USD,4778439,1787814,2990625,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt13356646,Solos,2021,2021-05-21,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm1107001,Anthony Mackie,actor,tt6111574,The Woman in the Window,2021,2021-05-14,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm1107001,Anthony Mackie,actor,tt9208876,The Falcon and the Winter Soldier,2021,2021-03-19,Limited Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,MCU,NA,20's,MCU
nm1107001,Anthony Mackie,actor,tt10451914,Outside the Wire,2021,2021-01-15,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm1107001,Anthony Mackie,actor,tt6285944,The Banker,2020,2020-03-20,Movie,NA,NA,NA,USD,1700000,1700000,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm1107001,Anthony Mackie,actor,tt2261227,Altered Carbon,2018,2018-02-02,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt9016974,Synchronic,2020,2020-10-23,Movie,NA,NA,NA,USD,1463555,826882,636673,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1780967,Seberg,2019,2019-12-13,Movie,NA,NA,NA,USD,655178,220476,434702,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt2499472,Point Blank,2019,2019-07-12,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt2085059,Black Mirror,2011,2011-12-04,TV Series,NA,NA,NA,USD,320000,320000,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,7,10's,MCU
nm1107001,Anthony Mackie,actor,tt5941692,Miss Bala,2019,2019-02-01,Movie,USD,15000000,15000000,USD,15383580,376756,15006824,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1683434377824935,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt3256226,IO,2019,2019-01-18,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt4953128,Animals.,2016,2016-02-05,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt5580266,The Hate U Give,2018,2018-10-19,Movie,USD,23000000,23000000,USD,34934009,5214526,29719483,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2582356738462472,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,6.606721467221077,10's,MCU
nm1107001,Anthony Mackie,actor,tt5565254,Wetlands,2017,2017-09-15,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt5390504,Detroit,2017,2017-08-04,Movie,USD,34000000,34000000,USD,23355100,6564961,16790139,0,NA,NA,NA,NA,NA,0,Non-MCU,3.381837498433909,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt3498820,Captain America: Civil War,2016,2016-05-06,Movie,USD,250000000,250000000,USD,1153337496,745253147,408084349,1,NA,NA,NA,NA,NA,0,MCU,5.808927872155262,10's,MCU
nm1107001,Anthony Mackie,actor,tt1712261,Triple 9,2016,2016-02-26,Movie,USD,20000000,20000000,USD,23177948,10538651,12639297,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt3530002,The Night Before,2015,2015-11-20,Movie,USD,25000000,25000000,USD,52395996,9348624,43047372,0,NA,NA,NA,NA,NA,0,Non-MCU,3.280708732862186,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt2279339,Love the Coopers,2015,2015-11-13,Movie,USD,17000000,17000000,USD,42426912,16124181,26302731,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1908164967984316,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1018765,Our Brand Is Crisis,2015,2015-10-30,Movie,USD,28000000,28000000,USD,8527658,1525397,7002261,0,NA,NA,NA,NA,NA,0,Non-MCU,3.314418321386093,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0478970,Ant-Man,2015,2015-07-17,Movie,USD,130000000,130000000,USD,519311965,339109802,180202163,1,NA,NA,NA,NA,NA,0,MCU,4.460544331198955,10's,MCU
nm1107001,Anthony Mackie,actor,tt2395427,Avengers: Age of Ultron,2015,2015-05-01,Movie,USD,250000000,250000000,USD,1402809540,943803672,459005868,1,NA,NA,NA,NA,NA,0,MCU,5.808927872155262,10's,MCU
nm1107001,Anthony Mackie,actor,tt2139555,Playing It Cool,2015,2015-05-08,Movie,NA,NA,NA,USD,1323415,1323415,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt3136112,Shelter,2015,2015-11-11,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt2883434,Black or White,2015,2015-01-30,Movie,USD,9000000,9000000,USD,21833967,262778,21571189,0,NA,NA,NA,NA,NA,0,Non-MCU,3.100924260734678,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1843866,Captain America: The Winter Soldier,2014,2014-04-04,Movie,USD,170000000,170000000,USD,714421503,454654931,259766572,1,NA,NA,NA,NA,NA,0,MCU,4.910005511517724,10's,MCU
nm1107001,Anthony Mackie,actor,tt2364841,Runner Runner,2013,2013-10-04,Movie,USD,30000000,30000000,USD,62675095,43358449,19316646,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3368913804020317,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1837703,The Fifth Estate,2013,2013-10-18,Movie,USD,28000000,28000000,USD,9058564,5803556,3255008,0,NA,NA,NA,NA,NA,0,Non-MCU,3.314418321386093,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1980209,Pain & Gain,2013,2013-04-26,Movie,USD,26000000,26000000,USD,87305549,37430258,49875291,0,NA,NA,NA,NA,NA,0,Non-MCU,3.291945262370155,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt2113075,The Inevitable Defeat of Mister & Pete,2013,2013-01-25,Movie,NA,NA,NA,USD,506303,11695,494608,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt2012665,Repentance,2013,2013-01-20,Movie,USD,5000000,5000000,USD,1194961,5349,1189612,0,NA,NA,NA,NA,NA,0,Non-MCU,3.055978142702801,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1321870,Gangster Squad,2013,2013-01-11,Movie,USD,60000000,60000000,USD,105200903,59200000,46000903,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6739872656411086,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1611224,Abraham Lincoln: Vampire Hunter,2012,2012-06-22,Movie,USD,69000000,69000000,USD,116471580,78952441,37519139,0,NA,NA,NA,NA,NA,0,Non-MCU,3.7751160312128316,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1568338,Man on a Ledge,2012,2012-01-27,Movie,USD,42000000,42000000,USD,47636031,29016031,18620000,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4717297344976625,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0770703,What's Your Number?,2011,2011-09-30,Movie,USD,20000000,20000000,USD,30426096,16415012,14011084,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1715873,10 Years,2012,2012-10-05,Movie,NA,NA,NA,USD,285984,82611,203373,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0433035,Real Steel,2011,2011-10-07,Movie,USD,110000000,110000000,USD,299268508,213800000,85468508,0,NA,NA,NA,NA,NA,0,Non-MCU,4.2358137410395695,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1385826,The Adjustment Bureau,2011,2011-03-04,Movie,USD,50200000,50200000,USD,127869379,65373734,62495645,0,NA,NA,NA,NA,NA,0,Non-MCU,3.56386927646301,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1408430,30 for 30,2009,2009-10-06,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1093902,Louis,2010,2010-08-25,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0775543,Night Catches Us,2010,2010-12-03,Movie,NA,NA,NA,USD,76185,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1054580,Desert Flower,2009,2009-10-09,Movie,NA,NA,NA,USD,14682943,14638595,44348,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0472198,Notorious,2009,2009-01-16,Movie,USD,20000000,20000000,USD,44420167,7576485,36843682,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1059786,Eagle Eye,2008,2008-09-26,Movie,USD,80000000,80000000,USD,178767383,77326640,101440743,0,NA,NA,NA,NA,NA,0,Non-MCU,3.898717855800493,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0887912,The Hurt Locker,2009,2009-07-31,Movie,USD,15000000,15000000,USD,49259766,32241955,17017811,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1683434377824935,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt1152397,American Violet,2009,2009-04-17,Movie,NA,NA,NA,USD,554434,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0758794,We Are Marshall,2006,2006-12-22,Movie,USD,65000000,65000000,USD,43545364,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.730169913180955,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0473024,Crossover,2006,2006-09-01,Movie,USD,5800000,5800000,USD,7009668,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0649673663091765,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0425094,Heavens Fall,2006,2006-07-20,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0349467,Freedomland,2006,2006-02-17,Movie,USD,37665000,37665000,USD,14655628,2142742,12512886,0,NA,NA,NA,NA,NA,0,Non-MCU,3.423019379080616,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0468489,Half Nelson,2006,2006-09-22,Movie,USD,700000,700000,USD,4660481,1962543,2697938,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0076610658185334,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0399327,The Man,2005,2005-09-09,Movie,USD,33000000,33000000,USD,13485145,5154425,8330720,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3706009689259395,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0405159,Million Dollar Baby,2005,2005-01-28,Movie,USD,30000000,30000000,USD,216763646,116271443,100492203,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3368913804020317,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0386504,Haven,2006,2006-09-15,Movie,NA,NA,NA,USD,197312,54829,142483,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0384533,She Hate Me,2004,2004-07-30,Movie,USD,8000000,8000000,USD,1526951,1160914,366037,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0896877312267086,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0368008,The Manchurian Candidate,2004,2004-07-30,Movie,USD,80000000,80000000,USD,96105910,30150280,65955630,0,NA,NA,NA,NA,NA,0,Non-MCU,3.898717855800493,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0306597,Brother to Brother,2004,2004-01-17,Movie,NA,NA,NA,USD,80906,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0275140,Law & Order: Criminal Intent,2001,2001-09-30,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0329717,Hollywood Homicide,2003,2003-06-13,Movie,USD,75000000,75000000,USD,51142659,20201968,30940691,0,NA,NA,NA,NA,NA,0,Non-MCU,3.8425352082606468,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0298203,8 Mile,2002,2002-11-08,Movie,USD,41000000,41000000,USD,242875078,126124177,116750901,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4604932049896933,00's,Non-MCU
nm1107001,Anthony Mackie,actor,tt0313034,As If,2002,2002-03-05,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt2463208,The Adam Project,2022,2022-03-11,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt10168312,What If...?,2021,2021-08-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,2021-09-03,Movie,USD,200000000,200000000,USD,432243292,207700000,224543292,1,NA,NA,NA,NA,NA,0,MCU,5.2471013967568005,20's,MCU
nm0749263,Mark Ruffalo,actor,tt0425118,I Know This Much Is True,2020,2020-05-10,TV Series,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actor in a Limited Series or Movie,Primetime Emmy Awards,Winner,2020,0,Non-MCU,NA,20's,Academy Award Winner
nm0749263,Mark Ruffalo,actor,tt9071322,Dark Waters,2019,2019-12-06,Movie,NA,NA,NA,USD,23108017,11971933,11136084,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,7,10's,MCU
nm0749263,Mark Ruffalo,actor,tt4154664,Captain Marvel,2019,2019-03-08,Movie,USD,160000000,160000000,USD,1128462972,701633133,426829839,1,NA,NA,NA,NA,NA,0,MCU,4.797640216438031,10's,MCU
nm0749263,Mark Ruffalo,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,6.606721467221077,10's,MCU
nm0749263,Mark Ruffalo,actor,tt3501632,Thor: Ragnarok,2017,2017-11-03,Movie,USD,180000000,180000000,USD,853983911,538925622,315058289,1,NA,NA,NA,NA,NA,0,MCU,5.022370806597416,10's,MCU
nm0749263,Mark Ruffalo,actor,tt3110958,Now You See Me 2,2016,2016-06-10,Movie,USD,90000000,90000000,USD,334897606,269822066,65075540,0,NA,NA,NA,NA,NA,0,Non-MCU,4.011083150880186,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt1895587,Spotlight,2015,2015-11-20,Movie,USD,20000000,20000000,USD,98690254,53634478,45055776,0,Oscar,Best Performance by an Actor in a Supporting Role,"Academy Awards, USA",Nominated,2016,0,Non-MCU,3.2245260853223394,10's,Academy Award Nominee
nm0749263,Mark Ruffalo,actor,tt2395427,Avengers: Age of Ultron,2015,2015-05-01,Movie,USD,250000000,250000000,USD,1402809540,943803672,459005868,1,NA,NA,NA,NA,NA,0,MCU,5.808927872155262,10's,MCU
nm0749263,Mark Ruffalo,actor,tt1100089,Foxcatcher,2015,2015-01-16,Movie,USD,24000000,24000000,USD,19206513,7110213,12096300,0,Oscar,Best Performance by an Actor in a Supporting Role,"Academy Awards, USA",Nominated,2015,0,Non-MCU,3.2694722033542165,10's,Academy Award Nominee
nm0749263,Mark Ruffalo,actor,tt1969062,Infinitely Polar Bear,2015,2015-06-19,Movie,USD,6700000,6700000,USD,1824678,394023,1430655,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0750802428663486,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt1980929,Begin Again,2014,2014-07-11,Movie,USD,8000000,8000000,USD,65652908,49482276,16170632,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0896877312267086,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt1670345,Now You See Me,2013,2013-05-31,Movie,USD,75000000,75000000,USD,351723989,234000000,117723989,0,NA,NA,NA,NA,NA,0,Non-MCU,3.8425352082606468,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt1300854,Iron Man 3,2013,2013-05-03,Movie,USD,200000000,200000000,USD,1214811252,805797258,409013994,1,NA,NA,NA,NA,NA,0,MCU,5.2471013967568005,10's,MCU
nm0749263,Mark Ruffalo,actor,tt1932718,Thanks for Sharing,2013,2013-09-20,Movie,NA,NA,NA,USD,3499442,2433561,1065881,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0848228,The Avengers,2012,2012-05-04,Movie,USD,220000000,220000000,USD,1518815515,895457605,623357910,1,NA,NA,NA,NA,NA,0,MCU,5.471831986916185,10's,MCU
nm0749263,Mark Ruffalo,actor,tt0466893,Margaret,2011,2011-09-30,Movie,USD,14000000,14000000,USD,564864,518369,46495,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1571069082745242,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt1279935,Date Night,2010,2010-04-09,Movie,USD,55000000,55000000,USD,152263880,53552476,98711404,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6178046181012626,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt1130884,Shutter Island,2010,2010-02-19,Movie,USD,80000000,80000000,USD,294805697,166792763,128012934,0,NA,NA,NA,NA,NA,0,Non-MCU,3.898717855800493,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0842926,The Kids Are All Right,2010,2010-07-30,Movie,USD,4000000,4000000,USD,34758951,13947586,20811365,0,Oscar,Best Performance by an Actor in a Supporting Role,"Academy Awards, USA",Nominated,2011,0,Non-MCU,3.044741613194832,10's,Academy Award Nominee
nm0749263,Mark Ruffalo,actor,tt1270277,Sympathy for Delicious,2010,2010-01-23,Movie,NA,NA,NA,USD,13826,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0386117,Where the Wild Things Are,2009,2009-10-16,Movie,USD,100000000,100000000,USD,100140916,22907449,77233467,0,NA,NA,NA,NA,NA,0,Non-MCU,4.123448445959878,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt1133991,What Doesn't Kill You,2008,2008-12-12,Movie,NA,NA,NA,USD,44872,44872,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0844286,The Brothers Bloom,2009,2009-06-19,Movie,USD,20000000,20000000,USD,5530764,1999008,3531756,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0861689,Blindness,2008,2008-10-03,Movie,USD,25000000,25000000,USD,19844979,16493228,3351751,0,NA,NA,NA,NA,NA,0,Non-MCU,3.280708732862186,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0831884,Reservation Road,2007,2007-10-12,Movie,USD,11000000,11000000,USD,1783226,1661232,121994,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1233973197506164,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0443706,Zodiac,2007,2007-03-02,Movie,USD,65000000,65000000,USD,84785914,51705830,33080084,0,NA,NA,NA,NA,NA,0,Non-MCU,3.730169913180955,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0905979,Chicago 10,2007,2007-01-18,Movie,NA,NA,NA,USD,177490,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0405676,All the King's Men,2006,2006-09-22,Movie,USD,55000000,55000000,USD,9451623,2230165,7221458,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6178046181012626,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0398375,Rumor Has It...,2005,2005-12-25,Movie,USD,55000000,55000000,USD,88933562,45933300,43000262,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6178046181012626,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0425123,Just Like Heaven,2005,2005-09-16,Movie,USD,58000000,58000000,USD,102854431,54536301,48318130,0,NA,NA,NA,NA,NA,0,Non-MCU,3.65151420662517,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0369339,Collateral,2004,2004-08-06,Movie,USD,65000000,65000000,USD,220239925,119234222,101005703,0,NA,NA,NA,NA,NA,0,Non-MCU,3.730169913180955,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0337563,13 Going on 30,2004,2004-04-23,Movie,USD,37000000,37000000,USD,96455697,39223950,57231747,0,NA,NA,NA,NA,NA,0,Non-MCU,3.415547086957816,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0338013,Eternal Sunshine of the Spotless Mind,2004,2004-03-19,Movie,USD,20000000,20000000,USD,74036715,39636414,34400301,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0361309,We Don't Live Here Anymore,2004,2004-09-03,Movie,USD,3000000,3000000,USD,3361213,1320199,2041014,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0335050836868627,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0199626,In the Cut,2003,2003-10-31,Movie,USD,12000000,12000000,USD,23726793,18976191,4750602,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1346338492585857,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0264150,View from the Top,2003,2003-03-21,Movie,USD,30000000,30000000,USD,19526014,3912014,15614000,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3368913804020317,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0314412,My Life Without Me,2003,2003-08-30,Movie,EUR,2000000,2160000,USD,9781854,9380906,400948,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0240663989001684,00's,Non-MCU
nm0749263,Mark Ruffalo,actor,tt0245562,Windtalkers,2002,2002-06-14,Movie,USD,115000000,115000000,USD,77628265,36714197,40914068,0,NA,NA,NA,NA,NA,0,Non-MCU,4.291996388579416,00's,Non-MCU
